Created as New Dataset,PVOH MW 205K
2450.00,96.97
2449.00,96.97
2448.00,96.97
2447.00,96.98
2446.00,96.98
2445.00,96.99
2444.00,96.99
2443.00,97.00
2442.00,97.00
2441.00,97.00
2440.00,97.00
2439.00,97.00
2438.00,97.00
2437.00,97.00
2436.00,97.00
2435.00,97.00
2434.00,97.01
2433.00,97.01
2432.00,97.02
2431.00,97.03
2430.00,97.03
2429.00,97.04
2428.00,97.04
2427.00,97.05
2426.00,97.05
2425.00,97.05
2424.00,97.05
2423.00,97.05
2422.00,97.05
2421.00,97.05
2420.00,97.05
2419.00,97.05
2418.00,97.05
2417.00,97.05
2416.00,97.05
2415.00,97.06
2414.00,97.06
2413.00,97.06
2412.00,97.06
2411.00,97.06
2410.00,97.06
2409.00,97.06
2408.00,97.06
2407.00,97.07
2406.00,97.08
2405.00,97.08
2404.00,97.08
2403.00,97.08
2402.00,97.09
2401.00,97.09
2400.00,97.10
2399.00,97.10
2398.00,97.10
2397.00,97.10
2396.00,97.11
2395.00,97.11
2394.00,97.11
2393.00,97.12
2392.00,97.12
2391.00,97.12
2390.00,97.13
2389.00,97.13
2388.00,97.13
2387.00,97.13
2386.00,97.13
2385.00,97.13
2384.00,97.13
2383.00,97.13
2382.00,97.14
2381.00,97.14
2380.00,97.14
2379.00,97.15
2378.00,97.15
2377.00,97.15
2376.00,97.15
2375.00,97.15
2374.00,97.15
2373.00,97.15
2372.00,97.15
2371.00,97.15
2370.00,97.16
2369.00,97.16
2368.00,97.16
2367.00,97.16
2366.00,97.15
2365.00,97.15
2364.00,97.16
2363.00,97.16
2362.00,97.16
2361.00,97.15
2360.00,97.15
2359.00,97.15
2358.00,97.15
2357.00,97.16
2356.00,97.16
2355.00,97.16
2354.00,97.16
2353.00,97.16
2352.00,97.16
2351.00,97.16
2350.00,97.16
2349.00,97.16
2348.00,97.16
2347.00,97.15
2346.00,97.15
2345.00,97.14
2344.00,97.14
2343.00,97.14
2342.00,97.14
2341.00,97.13
2340.00,97.12
2339.00,97.12
2338.00,97.12
2337.00,97.13
2336.00,97.14
2335.00,97.14
2334.00,97.15
2333.00,97.15
2332.00,97.16
2331.00,97.16
2330.00,97.17
2329.00,97.17
2328.00,97.15
2327.00,97.11
2326.00,97.06
2325.00,97.01
2324.00,96.98
2323.00,96.97
2322.00,96.97
2321.00,96.98
2320.00,96.99
2319.00,97.00
2318.00,97.01
2317.00,97.02
2316.00,97.03
2315.00,97.04
2314.00,97.05
2313.00,97.06
2312.00,97.06
2311.00,97.05
2310.00,97.05
2309.00,97.05
2308.00,97.04
2307.00,97.04
2306.00,97.04
2305.00,97.04
2304.00,97.04
2303.00,97.04
2302.00,97.04
2301.00,97.04
2300.00,97.04
2299.00,97.04
2298.00,97.04
2297.00,97.03
2296.00,97.03
2295.00,97.02
2294.00,97.01
2293.00,97.00
2292.00,96.99
2291.00,96.98
2290.00,96.97
2289.00,96.96
2288.00,96.95
2287.00,96.95
2286.00,96.94
2285.00,96.94
2284.00,96.94
2283.00,96.94
2282.00,96.94
2281.00,96.95
2280.00,96.96
2279.00,96.96
2278.00,96.97
2277.00,96.98
2276.00,96.98
2275.00,96.98
2274.00,96.98
2273.00,96.97
2272.00,96.97
2271.00,96.97
2270.00,96.97
2269.00,96.97
2268.00,96.97
2267.00,96.97
2266.00,96.98
2265.00,97.00
2264.00,97.01
2263.00,97.01
2262.00,97.01
2261.00,97.00
2260.00,97.00
2259.00,96.99
2258.00,96.98
2257.00,96.98
2256.00,96.98
2255.00,97.00
2254.00,97.01
2253.00,97.02
2252.00,97.02
2251.00,97.02
2250.00,97.02
2249.00,97.02
2248.00,97.01
2247.00,97.00
2246.00,96.99
2245.00,96.99
2244.00,96.99
2243.00,96.99
2242.00,96.99
2241.00,96.99
2240.00,96.99
2239.00,96.99
2238.00,96.99
2237.00,96.99
2236.00,96.99
2235.00,96.98
2234.00,96.98
2233.00,96.98
2232.00,96.97
2231.00,96.97
2230.00,96.97
2229.00,96.97
2228.00,96.97
2227.00,96.97
2226.00,96.96
2225.00,96.95
2224.00,96.94
2223.00,96.94
2222.00,96.95
2221.00,96.97
2220.00,96.98
2219.00,96.98
2218.00,96.98
2217.00,96.98
2216.00,96.97
2215.00,96.97
2214.00,96.97
2213.00,96.96
2212.00,96.95
2211.00,96.94
2210.00,96.94
2209.00,96.94
2208.00,96.93
2207.00,96.93
2206.00,96.93
2205.00,96.94
2204.00,96.94
2203.00,96.93
2202.00,96.93
2201.00,96.92
2200.00,96.91
2199.00,96.91
2198.00,96.91
2197.00,96.91
2196.00,96.91
2195.00,96.91
2194.00,96.90
2193.00,96.88
2192.00,96.87
2191.00,96.86
2190.00,96.87
2189.00,96.88
2188.00,96.88
2187.00,96.89
2186.00,96.88
2185.00,96.88
2184.00,96.87
2183.00,96.88
2182.00,96.91
2181.00,96.94
2180.00,96.95
2179.00,96.94
2178.00,96.92
2177.00,96.90
2176.00,96.89
2175.00,96.90
2174.00,96.91
2173.00,96.91
2172.00,96.89
2171.00,96.87
2170.00,96.84
2169.00,96.81
2168.00,96.77
2167.00,96.74
2166.00,96.72
2165.00,96.71
2164.00,96.69
2163.00,96.68
2162.00,96.66
2161.00,96.68
2160.00,96.76
2159.00,96.91
2158.00,97.08
2157.00,97.20
2156.00,97.24
2155.00,97.22
2154.00,97.19
2153.00,97.17
2152.00,97.16
2151.00,97.14
2150.00,97.13
2149.00,97.11
2148.00,97.11
2147.00,97.11
2146.00,97.12
2145.00,97.13
2144.00,97.14
2143.00,97.15
2142.00,97.16
2141.00,97.16
2140.00,97.15
2139.00,97.14
2138.00,97.15
2137.00,97.16
2136.00,97.19
2135.00,97.22
2134.00,97.24
2133.00,97.26
2132.00,97.27
2131.00,97.26
2130.00,97.25
2129.00,97.23
2128.00,97.21
2127.00,97.19
2126.00,97.18
2125.00,97.18
2124.00,97.17
2123.00,97.17
2122.00,97.16
2121.00,97.14
2120.00,97.13
2119.00,97.13
2118.00,97.13
2117.00,97.12
2116.00,97.10
2115.00,97.08
2114.00,97.07
2113.00,97.06
2112.00,97.06
2111.00,97.07
2110.00,97.07
2109.00,97.07
2108.00,97.07
2107.00,97.07
2106.00,97.07
2105.00,97.07
2104.00,97.07
2103.00,97.07
2102.00,97.08
2101.00,97.08
2100.00,97.07
2099.00,97.07
2098.00,97.08
2097.00,97.09
2096.00,97.11
2095.00,97.12
2094.00,97.12
2093.00,97.12
2092.00,97.12
2091.00,97.11
2090.00,97.11
2089.00,97.10
2088.00,97.09
2087.00,97.09
2086.00,97.08
2085.00,97.08
2084.00,97.08
2083.00,97.07
2082.00,97.07
2081.00,97.07
2080.00,97.06
2079.00,97.05
2078.00,97.05
2077.00,97.04
2076.00,97.04
2075.00,97.05
2074.00,97.06
2073.00,97.07
2072.00,97.07
2071.00,97.07
2070.00,97.06
2069.00,97.05
2068.00,97.04
2067.00,97.03
2066.00,97.03
2065.00,97.03
2064.00,97.04
2063.00,97.05
2062.00,97.05
2061.00,97.05
2060.00,97.05
2059.00,97.05
2058.00,97.05
2057.00,97.05
2056.00,97.05
2055.00,97.05
2054.00,97.05
2053.00,97.02
2052.00,96.98
2051.00,96.93
2050.00,96.91
2049.00,96.92
2048.00,96.94
2047.00,96.96
2046.00,96.97
2045.00,96.98
2044.00,96.99
2043.00,96.99
2042.00,96.98
2041.00,96.97
2040.00,96.95
2039.00,96.94
2038.00,96.93
2037.00,96.94
2036.00,96.96
2035.00,96.98
2034.00,97.00
2033.00,97.02
2032.00,97.02
2031.00,97.02
2030.00,97.02
2029.00,97.01
2028.00,97.02
2027.00,97.02
2026.00,97.03
2025.00,97.04
2024.00,97.05
2023.00,97.05
2022.00,97.05
2021.00,97.04
2020.00,97.04
2019.00,97.04
2018.00,97.04
2017.00,97.05
2016.00,97.05
2015.00,97.06
2014.00,97.07
2013.00,97.06
2012.00,97.05
2011.00,97.03
2010.00,97.02
2009.00,97.04
2008.00,97.08
2007.00,97.12
2006.00,97.16
2005.00,97.17
2004.00,97.17
2003.00,97.16
2002.00,97.15
2001.00,97.14
2000.00,97.13
1999.00,97.12
1998.00,97.11
1997.00,97.10
1996.00,97.09
1995.00,97.09
1994.00,97.09
1993.00,97.08
1992.00,97.08
1991.00,97.07
1990.00,97.07
1989.00,97.06
1988.00,97.04
1987.00,97.02
1986.00,97.00
1985.00,96.99
1984.00,96.97
1983.00,96.95
1982.00,96.92
1981.00,96.89
1980.00,96.88
1979.00,96.89
1978.00,96.93
1977.00,96.99
1976.00,97.03
1975.00,97.06
1974.00,97.08
1973.00,97.10
1972.00,97.11
1971.00,97.14
1970.00,97.16
1969.00,97.17
1968.00,97.16
1967.00,97.14
1966.00,97.13
1965.00,97.13
1964.00,97.14
1963.00,97.16
1962.00,97.18
1961.00,97.20
1960.00,97.22
1959.00,97.24
1958.00,97.26
1957.00,97.26
1956.00,97.25
1955.00,97.23
1954.00,97.21
1953.00,97.21
1952.00,97.20
1951.00,97.20
1950.00,97.20
1949.00,97.21
1948.00,97.23
1947.00,97.24
1946.00,97.26
1945.00,97.26
1944.00,97.26
1943.00,97.26
1942.00,97.26
1941.00,97.26
1940.00,97.26
1939.00,97.26
1938.00,97.26
1937.00,97.26
1936.00,97.26
1935.00,97.25
1934.00,97.25
1933.00,97.25
1932.00,97.25
1931.00,97.25
1930.00,97.25
1929.00,97.26
1928.00,97.26
1927.00,97.27
1926.00,97.28
1925.00,97.28
1924.00,97.29
1923.00,97.29
1922.00,97.30
1921.00,97.30
1920.00,97.30
1919.00,97.29
1918.00,97.28
1917.00,97.28
1916.00,97.28
1915.00,97.28
1914.00,97.28
1913.00,97.28
1912.00,97.28
1911.00,97.29
1910.00,97.30
1909.00,97.30
1908.00,97.30
1907.00,97.30
1906.00,97.30
1905.00,97.30
1904.00,97.29
1903.00,97.29
1902.00,97.29
1901.00,97.29
1900.00,97.30
1899.00,97.30
1898.00,97.31
1897.00,97.31
1896.00,97.31
1895.00,97.31
1894.00,97.31
1893.00,97.31
1892.00,97.31
1891.00,97.31
1890.00,97.31
1889.00,97.31
1888.00,97.31
1887.00,97.31
1886.00,97.31
1885.00,97.31
1884.00,97.32
1883.00,97.32
1882.00,97.33
1881.00,97.33
1880.00,97.34
1879.00,97.34
1878.00,97.34
1877.00,97.35
1876.00,97.35
1875.00,97.34
1874.00,97.34
1873.00,97.35
1872.00,97.35
1871.00,97.35
1870.00,97.35
1869.00,97.36
1868.00,97.37
1867.00,97.37
1866.00,97.37
1865.00,97.37
1864.00,97.37
1863.00,97.37
1862.00,97.37
1861.00,97.37
1860.00,97.36
1859.00,97.36
1858.00,97.37
1857.00,97.37
1856.00,97.37
1855.00,97.37
1854.00,97.38
1853.00,97.39
1852.00,97.39
1851.00,97.39
1850.00,97.40
1849.00,97.40
1848.00,97.40
1847.00,97.40
1846.00,97.39
1845.00,97.40
1844.00,97.40
1843.00,97.41
1842.00,97.41
1841.00,97.41
1840.00,97.41
1839.00,97.41
1838.00,97.41
1837.00,97.42
1836.00,97.41
1835.00,97.41
1834.00,97.41
1833.00,97.41
1832.00,97.41
1831.00,97.41
1830.00,97.41
1829.00,97.42
1828.00,97.42
1827.00,97.43
1826.00,97.43
1825.00,97.43
1824.00,97.44
1823.00,97.44
1822.00,97.44
1821.00,97.45
1820.00,97.45
1819.00,97.47
1818.00,97.48
1817.00,97.49
1816.00,97.50
1815.00,97.50
1814.00,97.50
1813.00,97.50
1812.00,97.50
1811.00,97.50
1810.00,97.51
1809.00,97.51
1808.00,97.51
1807.00,97.51
1806.00,97.52
1805.00,97.52
1804.00,97.53
1803.00,97.53
1802.00,97.53
1801.00,97.53
1800.00,97.54
1799.00,97.54
1798.00,97.54
1797.00,97.55
1796.00,97.55
1795.00,97.55
1794.00,97.55
1793.00,97.55
1792.00,97.55
1791.00,97.56
1790.00,97.56
1789.00,97.57
1788.00,97.57
1787.00,97.57
1786.00,97.57
1785.00,97.58
1784.00,97.58
1783.00,97.58
1782.00,97.59
1781.00,97.59
1780.00,97.59
1779.00,97.59
1778.00,97.58
1777.00,97.59
1776.00,97.59
1775.00,97.59
1774.00,97.59
1773.00,97.60
1772.00,97.59
1771.00,97.59
1770.00,97.58
1769.00,97.58
1768.00,97.57
1767.00,97.56
1766.00,97.55
1765.00,97.55
1764.00,97.53
1763.00,97.49
1762.00,97.45
1761.00,97.41
1760.00,97.36
1759.00,97.29
1758.00,97.20
1757.00,97.07
1756.00,96.92
1755.00,96.76
1754.00,96.58
1753.00,96.35
1752.00,96.04
1751.00,95.64
1750.00,95.19
1749.00,94.71
1748.00,94.21
1747.00,93.71
1746.00,93.21
1745.00,92.71
1744.00,92.19
1743.00,91.68
1742.00,91.21
1741.00,90.74
1740.00,90.27
1739.00,89.86
1738.00,89.56
1737.00,89.34
1736.00,89.14
1735.00,88.92
1734.00,88.73
1733.00,88.63
1732.00,88.60
1731.00,88.62
1730.00,88.66
1729.00,88.72
1728.00,88.79
1727.00,88.85
1726.00,88.91
1725.00,88.96
1724.00,89.00
1723.00,89.02
1722.00,89.02
1721.00,89.01
1720.00,88.99
1719.00,88.95
1718.00,88.88
1717.00,88.81
1716.00,88.77
1715.00,88.74
1714.00,88.73
1713.00,88.75
1712.00,88.80
1711.00,88.87
1710.00,88.96
1709.00,89.09
1708.00,89.25
1707.00,89.46
1706.00,89.73
1705.00,90.02
1704.00,90.28
1703.00,90.52
1702.00,90.78
1701.00,91.18
1700.00,91.65
1699.00,92.02
1698.00,92.27
1697.00,92.54
1696.00,92.87
1695.00,93.18
1694.00,93.41
1693.00,93.58
1692.00,93.75
1691.00,93.93
1690.00,94.10
1689.00,94.27
1688.00,94.40
1687.00,94.52
1686.00,94.63
1685.00,94.75
1684.00,94.88
1683.00,94.98
1682.00,95.04
1681.00,95.10
1680.00,95.15
1679.00,95.20
1678.00,95.24
1677.00,95.27
1676.00,95.30
1675.00,95.34
1674.00,95.37
1673.00,95.40
1672.00,95.41
1671.00,95.42
1670.00,95.44
1669.00,95.45
1668.00,95.47
1667.00,95.48
1666.00,95.50
1665.00,95.50
1664.00,95.51
1663.00,95.52
1662.00,95.54
1661.00,95.56
1660.00,95.57
1659.00,95.59
1658.00,95.60
1657.00,95.61
1656.00,95.62
1655.00,95.62
1654.00,95.64
1653.00,95.68
1652.00,95.71
1651.00,95.72
1650.00,95.73
1649.00,95.74
1648.00,95.76
1647.00,95.78
1646.00,95.81
1645.00,95.83
1644.00,95.86
1643.00,95.88
1642.00,95.90
1641.00,95.92
1640.00,95.94
1639.00,95.96
1638.00,95.99
1637.00,96.01
1636.00,96.04
1635.00,96.08
1634.00,96.11
1633.00,96.13
1632.00,96.15
1631.00,96.18
1630.00,96.20
1629.00,96.22
1628.00,96.25
1627.00,96.27
1626.00,96.30
1625.00,96.32
1624.00,96.35
1623.00,96.39
1622.00,96.42
1621.00,96.44
1620.00,96.47
1619.00,96.49
1618.00,96.51
1617.00,96.54
1616.00,96.56
1615.00,96.58
1614.00,96.60
1613.00,96.61
1612.00,96.63
1611.00,96.65
1610.00,96.67
1609.00,96.69
1608.00,96.71
1607.00,96.72
1606.00,96.74
1605.00,96.75
1604.00,96.77
1603.00,96.78
1602.00,96.79
1601.00,96.80
1600.00,96.81
1599.00,96.82
1598.00,96.83
1597.00,96.84
1596.00,96.84
1595.00,96.85
1594.00,96.85
1593.00,96.85
1592.00,96.85
1591.00,96.85
1590.00,96.85
1589.00,96.84
1588.00,96.84
1587.00,96.83
1586.00,96.83
1585.00,96.82
1584.00,96.82
1583.00,96.81
1582.00,96.80
1581.00,96.80
1580.00,96.79
1579.00,96.79
1578.00,96.78
1577.00,96.78
1576.00,96.77
1575.00,96.76
1574.00,96.76
1573.00,96.75
1572.00,96.75
1571.00,96.75
1570.00,96.75
1569.00,96.75
1568.00,96.75
1567.00,96.76
1566.00,96.76
1565.00,96.77
1564.00,96.77
1563.00,96.78
1562.00,96.79
1561.00,96.80
1560.00,96.81
1559.00,96.82
1558.00,96.83
1557.00,96.83
1556.00,96.84
1555.00,96.85
1554.00,96.86
1553.00,96.87
1552.00,96.87
1551.00,96.88
1550.00,96.88
1549.00,96.89
1548.00,96.89
1547.00,96.90
1546.00,96.91
1545.00,96.91
1544.00,96.92
1543.00,96.92
1542.00,96.92
1541.00,96.92
1540.00,96.92
1539.00,96.93
1538.00,96.94
1537.00,96.94
1536.00,96.93
1535.00,96.93
1534.00,96.93
1533.00,96.93
1532.00,96.93
1531.00,96.93
1530.00,96.94
1529.00,96.93
1528.00,96.93
1527.00,96.93
1526.00,96.94
1525.00,96.94
1524.00,96.93
1523.00,96.93
1522.00,96.92
1521.00,96.92
1520.00,96.91
1519.00,96.91
1518.00,96.90
1517.00,96.89
1516.00,96.88
1515.00,96.87
1514.00,96.87
1513.00,96.86
1512.00,96.85
1511.00,96.84
1510.00,96.84
1509.00,96.83
1508.00,96.80
1507.00,96.76
1506.00,96.73
1505.00,96.70
1504.00,96.69
1503.00,96.67
1502.00,96.66
1501.00,96.63
1500.00,96.59
1499.00,96.56
1498.00,96.53
1497.00,96.48
1496.00,96.43
1495.00,96.39
1494.00,96.36
1493.00,96.32
1492.00,96.27
1491.00,96.21
1490.00,96.14
1489.00,96.05
1488.00,95.97
1487.00,95.89
1486.00,95.82
1485.00,95.75
1484.00,95.67
1483.00,95.58
1482.00,95.49
1481.00,95.39
1480.00,95.28
1479.00,95.18
1478.00,95.08
1477.00,94.96
1476.00,94.84
1475.00,94.73
1474.00,94.60
1473.00,94.45
1472.00,94.29
1471.00,94.16
1470.00,94.05
1469.00,93.95
1468.00,93.83
1467.00,93.70
1466.00,93.56
1465.00,93.39
1464.00,93.24
1463.00,93.11
1462.00,92.99
1461.00,92.88
1460.00,92.77
1459.00,92.64
1458.00,92.48
1457.00,92.27
1456.00,92.09
1455.00,91.97
1454.00,91.85
1453.00,91.73
1452.00,91.60
1451.00,91.47
1450.00,91.35
1449.00,91.21
1448.00,91.06
1447.00,90.92
1446.00,90.79
1445.00,90.66
1444.00,90.54
1443.00,90.43
1442.00,90.32
1441.00,90.21
1440.00,90.12
1439.00,90.03
1438.00,89.93
1437.00,89.82
1436.00,89.72
1435.00,89.66
1434.00,89.61
1433.00,89.56
1432.00,89.51
1431.00,89.48
1430.00,89.45
1429.00,89.43
1428.00,89.42
1427.00,89.42
1426.00,89.44
1425.00,89.45
1424.00,89.47
1423.00,89.51
1422.00,89.54
1421.00,89.57
1420.00,89.61
1419.00,89.69
1418.00,89.76
1417.00,89.82
1416.00,89.88
1415.00,89.95
1414.00,90.02
1413.00,90.10
1412.00,90.17
1411.00,90.26
1410.00,90.36
1409.00,90.45
1408.00,90.54
1407.00,90.64
1406.00,90.75
1405.00,90.87
1404.00,91.00
1403.00,91.12
1402.00,91.23
1401.00,91.34
1400.00,91.46
1399.00,91.59
1398.00,91.70
1397.00,91.79
1396.00,91.88
1395.00,91.95
1394.00,92.00
1393.00,92.03
1392.00,92.02
1391.00,91.99
1390.00,91.92
1389.00,91.82
1388.00,91.65
1387.00,91.44
1386.00,91.20
1385.00,90.94
1384.00,90.66
1383.00,90.35
1382.00,90.02
1381.00,89.69
1380.00,89.36
1379.00,89.04
1378.00,88.76
1377.00,88.52
1376.00,88.32
1375.00,88.17
1374.00,88.08
1373.00,88.06
1372.00,88.10
1371.00,88.18
1370.00,88.31
1369.00,88.47
1368.00,88.64
1367.00,88.81
1366.00,88.98
1365.00,89.14
1364.00,89.31
1363.00,89.49
1362.00,89.66
1361.00,89.81
1360.00,89.95
1359.00,90.10
1358.00,90.24
1357.00,90.38
1356.00,90.51
1355.00,90.64
1354.00,90.75
1353.00,90.84
1352.00,90.92
1351.00,90.99
1350.00,91.03
1349.00,91.06
1348.00,91.07
1347.00,91.07
1346.00,91.06
1345.00,91.03
1344.00,91.00
1343.00,90.96
1342.00,90.91
1341.00,90.86
1340.00,90.80
1339.00,90.73
1338.00,90.66
1337.00,90.60
1336.00,90.54
1335.00,90.49
1334.00,90.45
1333.00,90.41
1332.00,90.37
1331.00,90.33
1330.00,90.30
1329.00,90.27
1328.00,90.25
1327.00,90.23
1326.00,90.22
1325.00,90.22
1324.00,90.22
1323.00,90.23
1322.00,90.24
1321.00,90.25
1320.00,90.27
1319.00,90.29
1318.00,90.32
1317.00,90.36
1316.00,90.40
1315.00,90.45
1314.00,90.50
1313.00,90.55
1312.00,90.60
1311.00,90.65
1310.00,90.71
1309.00,90.76
1308.00,90.81
1307.00,90.86
1306.00,90.91
1305.00,90.95
1304.00,90.98
1303.00,91.01
1302.00,91.04
1301.00,91.06
1300.00,91.07
1299.00,91.07
1298.00,91.07
1297.00,91.05
1296.00,91.02
1295.00,90.98
1294.00,90.92
1293.00,90.84
1292.00,90.75
1291.00,90.63
1290.00,90.51
1289.00,90.36
1288.00,90.20
1287.00,90.02
1286.00,89.82
1285.00,89.60
1284.00,89.37
1283.00,89.13
1282.00,88.88
1281.00,88.62
1280.00,88.35
1279.00,88.08
1278.00,87.80
1277.00,87.53
1276.00,87.26
1275.00,86.99
1274.00,86.73
1273.00,86.47
1272.00,86.21
1271.00,85.97
1270.00,85.75
1269.00,85.53
1268.00,85.32
1267.00,85.13
1266.00,84.95
1265.00,84.79
1264.00,84.63
1263.00,84.49
1262.00,84.36
1261.00,84.24
1260.00,84.12
1259.00,84.03
1258.00,83.95
1257.00,83.87
1256.00,83.80
1255.00,83.72
1254.00,83.66
1253.00,83.59
1252.00,83.52
1251.00,83.46
1250.00,83.40
1249.00,83.34
1248.00,83.27
1247.00,83.20
1246.00,83.14
1245.00,83.07
1244.00,83.01
1243.00,82.96
1242.00,82.92
1241.00,82.89
1240.00,82.87
1239.00,82.87
1238.00,82.89
1237.00,82.94
1236.00,83.00
1235.00,83.11
1234.00,83.25
1233.00,83.43
1232.00,83.63
1231.00,83.87
1230.00,84.14
1229.00,84.44
1228.00,84.75
1227.00,85.08
1226.00,85.43
1225.00,85.78
1224.00,86.13
1223.00,86.49
1222.00,86.85
1221.00,87.21
1220.00,87.55
1219.00,87.87
1218.00,88.19
1217.00,88.48
1216.00,88.76
1215.00,89.02
1214.00,89.27
1213.00,89.50
1212.00,89.72
1211.00,89.93
1210.00,90.13
1209.00,90.31
1208.00,90.48
1207.00,90.65
1206.00,90.80
1205.00,90.95
1204.00,91.08
1203.00,91.22
1202.00,91.35
1201.00,91.47
1200.00,91.59
1199.00,91.70
1198.00,91.81
1197.00,91.91
1196.00,92.01
1195.00,92.10
1194.00,92.19
1193.00,92.27
1192.00,92.34
1191.00,92.41
1190.00,92.48
1189.00,92.55
1188.00,92.61
1187.00,92.67
1186.00,92.73
1185.00,92.78
1184.00,92.83
1183.00,92.88
1182.00,92.93
1181.00,92.98
1180.00,93.03
1179.00,93.08
1178.00,93.13
1177.00,93.17
1176.00,93.22
1175.00,93.26
1174.00,93.30
1173.00,93.35
1172.00,93.39
1171.00,93.43
1170.00,93.48
1169.00,93.53
1168.00,93.58
1167.00,93.63
1166.00,93.67
1165.00,93.72
1164.00,93.76
1163.00,93.80
1162.00,93.84
1161.00,93.87
1160.00,93.88
1159.00,93.88
1158.00,93.84
1157.00,93.78
1156.00,93.66
1155.00,93.49
1154.00,93.24
1153.00,92.91
1152.00,92.50
1151.00,92.00
1150.00,91.44
1149.00,90.82
1148.00,90.17
1147.00,89.53
1146.00,88.93
1145.00,88.40
1144.00,87.98
1143.00,87.66
1142.00,87.47
1141.00,87.36
1140.00,87.33
1139.00,87.34
1138.00,87.37
1137.00,87.40
1136.00,87.41
1135.00,87.41
1134.00,87.38
1133.00,87.35
1132.00,87.30
1131.00,87.26
1130.00,87.21
1129.00,87.17
1128.00,87.11
1127.00,87.06
1126.00,87.02
1125.00,86.97
1124.00,86.92
1123.00,86.87
1122.00,86.82
1121.00,86.75
1120.00,86.68
1119.00,86.60
1118.00,86.52
1117.00,86.43
1116.00,86.33
1115.00,86.21
1114.00,86.08
1113.00,85.92
1112.00,85.73
1111.00,85.51
1110.00,85.27
1109.00,84.99
1108.00,84.68
1107.00,84.35
1106.00,83.99
1105.00,83.62
1104.00,83.24
1103.00,82.87
1102.00,82.52
1101.00,82.19
1100.00,81.86
1099.00,81.57
1098.00,81.30
1097.00,81.05
1096.00,80.82
1095.00,80.63
1094.00,80.48
1093.00,80.35
1092.00,80.23
1091.00,80.15
1090.00,80.09
1089.00,80.04
1088.00,80.01
1087.00,80.00
1086.00,80.02
1085.00,80.05
1084.00,80.09
1083.00,80.16
1082.00,80.24
1081.00,80.33
1080.00,80.40
1079.00,80.49
1078.00,80.57
1077.00,80.65
1076.00,80.73
1075.00,80.81
1074.00,80.90
1073.00,80.99
1072.00,81.06
1071.00,81.13
1070.00,81.20
1069.00,81.27
1068.00,81.32
1067.00,81.39
1066.00,81.46
1065.00,81.53
1064.00,81.60
1063.00,81.68
1062.00,81.76
1061.00,81.82
1060.00,81.88
1059.00,81.93
1058.00,81.99
1057.00,82.03
1056.00,82.06
1055.00,82.07
1054.00,82.07
1053.00,82.06
1052.00,82.04
1051.00,82.02
1050.00,82.00
1049.00,81.97
1048.00,81.95
1047.00,81.94
1046.00,81.95
1045.00,81.96
1044.00,81.98
1043.00,82.00
1042.00,82.04
1041.00,82.08
1040.00,82.10
1039.00,82.12
1038.00,82.13
1037.00,82.12
1036.00,82.08
1035.00,82.02
1034.00,81.94
1033.00,81.84
1032.00,81.70
1031.00,81.55
1030.00,81.39
1029.00,81.22
1028.00,81.05
1027.00,80.87
1026.00,80.71
1025.00,80.56
1024.00,80.43
1023.00,80.34
1022.00,80.30
1021.00,80.32
1020.00,80.39
1019.00,80.52
1018.00,80.72
1017.00,80.95
1016.00,81.22
1015.00,81.53
1014.00,81.86
1013.00,82.22
1012.00,82.57
1011.00,82.92
1010.00,83.27
1009.00,83.59
1008.00,83.90
1007.00,84.20
1006.00,84.49
1005.00,84.76
1004.00,85.01
1003.00,85.25
1002.00,85.47
1001.00,85.68
1000.00,85.88
999.00,86.07
998.00,86.26
997.00,86.43
996.00,86.60
995.00,86.76
994.00,86.91
993.00,87.05
992.00,87.18
991.00,87.30
990.00,87.43
989.00,87.55
988.00,87.67
987.00,87.79
986.00,87.90
985.00,88.02
984.00,88.12
983.00,88.22
982.00,88.33
981.00,88.42
980.00,88.52
979.00,88.61
978.00,88.70
977.00,88.78
976.00,88.85
975.00,88.92
974.00,88.99
973.00,89.05
972.00,89.11
971.00,89.16
970.00,89.22
969.00,89.26
968.00,89.29
967.00,89.33
966.00,89.35
965.00,89.36
964.00,89.37
963.00,89.37
962.00,89.37
961.00,89.36
960.00,89.33
959.00,89.29
958.00,89.24
957.00,89.17
956.00,89.07
955.00,88.96
954.00,88.84
953.00,88.70
952.00,88.57
951.00,88.44
950.00,88.32
949.00,88.22
948.00,88.14
947.00,88.09
946.00,88.06
945.00,88.06
944.00,88.08
943.00,88.12
942.00,88.18
941.00,88.25
940.00,88.32
939.00,88.40
938.00,88.47
937.00,88.55
936.00,88.64
935.00,88.73
934.00,88.81
933.00,88.88
932.00,88.94
931.00,89.00
930.00,89.05
929.00,89.10
928.00,89.15
927.00,89.19
926.00,89.24
925.00,89.29
924.00,89.32
923.00,89.35
922.00,89.39
921.00,89.41
920.00,89.43
919.00,89.45
918.00,89.47
917.00,89.50
916.00,89.54
915.00,89.59
914.00,89.64
913.00,89.69
912.00,89.74
911.00,89.80
910.00,89.86
909.00,89.91
908.00,89.96
907.00,90.02
906.00,90.07
905.00,90.13
904.00,90.19
903.00,90.23
902.00,90.27
901.00,90.30
900.00,90.34
899.00,90.37
898.00,90.41
897.00,90.43
896.00,90.46
895.00,90.49
894.00,90.53
893.00,90.57
892.00,90.62
891.00,90.68
890.00,90.74
889.00,90.80
888.00,90.87
887.00,90.96
886.00,91.05
885.00,91.13
