Created as New Dataset,PP granule 5mm GF
2450.00,99.86
2449.00,99.86
2448.00,99.86
2447.00,99.86
2446.00,99.86
2445.00,99.86
2444.00,99.87
2443.00,99.87
2442.00,99.87
2441.00,99.88
2440.00,99.87
2439.00,99.87
2438.00,99.87
2437.00,99.88
2436.00,99.88
2435.00,99.88
2434.00,99.87
2433.00,99.87
2432.00,99.87
2431.00,99.87
2430.00,99.88
2429.00,99.88
2428.00,99.89
2427.00,99.89
2426.00,99.89
2425.00,99.89
2424.00,99.90
2423.00,99.90
2422.00,99.90
2421.00,99.90
2420.00,99.89
2419.00,99.89
2418.00,99.89
2417.00,99.89
2416.00,99.89
2415.00,99.89
2414.00,99.89
2413.00,99.89
2412.00,99.89
2411.00,99.88
2410.00,99.88
2409.00,99.89
2408.00,99.89
2407.00,99.90
2406.00,99.91
2405.00,99.91
2404.00,99.91
2403.00,99.92
2402.00,99.92
2401.00,99.92
2400.00,99.92
2399.00,99.92
2398.00,99.92
2397.00,99.92
2396.00,99.92
2395.00,99.92
2394.00,99.92
2393.00,99.92
2392.00,99.92
2391.00,99.92
2390.00,99.92
2389.00,99.92
2388.00,99.92
2387.00,99.92
2386.00,99.93
2385.00,99.93
2384.00,99.94
2383.00,99.94
2382.00,99.95
2381.00,99.96
2380.00,99.98
2379.00,99.99
2378.00,99.99
2377.00,100.00
2376.00,100.00
2375.00,100.00
2374.00,100.00
2373.00,100.00
2372.00,99.99
2371.00,99.99
2370.00,99.99
2369.00,99.99
2368.00,100.00
2367.00,100.01
2366.00,100.01
2365.00,100.00
2364.00,100.00
2363.00,100.00
2362.00,99.99
2361.00,99.99
2360.00,99.98
2359.00,99.97
2358.00,99.98
2357.00,99.99
2356.00,99.99
2355.00,99.99
2354.00,99.99
2353.00,99.98
2352.00,99.98
2351.00,99.98
2350.00,99.98
2349.00,99.98
2348.00,99.98
2347.00,99.98
2346.00,99.99
2345.00,99.99
2344.00,99.97
2343.00,99.96
2342.00,99.95
2341.00,99.94
2340.00,99.94
2339.00,99.94
2338.00,99.94
2337.00,99.94
2336.00,99.93
2335.00,99.92
2334.00,99.92
2333.00,99.92
2332.00,99.93
2331.00,99.93
2330.00,99.92
2329.00,99.91
2328.00,99.89
2327.00,99.86
2326.00,99.83
2325.00,99.79
2324.00,99.77
2323.00,99.77
2322.00,99.78
2321.00,99.80
2320.00,99.81
2319.00,99.82
2318.00,99.83
2317.00,99.83
2316.00,99.83
2315.00,99.84
2314.00,99.84
2313.00,99.85
2312.00,99.86
2311.00,99.86
2310.00,99.86
2309.00,99.85
2308.00,99.85
2307.00,99.84
2306.00,99.83
2305.00,99.83
2304.00,99.83
2303.00,99.83
2302.00,99.83
2301.00,99.82
2300.00,99.82
2299.00,99.81
2298.00,99.81
2297.00,99.80
2296.00,99.80
2295.00,99.79
2294.00,99.79
2293.00,99.78
2292.00,99.77
2291.00,99.76
2290.00,99.74
2289.00,99.73
2288.00,99.72
2287.00,99.71
2286.00,99.71
2285.00,99.71
2284.00,99.71
2283.00,99.72
2282.00,99.73
2281.00,99.74
2280.00,99.75
2279.00,99.75
2278.00,99.75
2277.00,99.74
2276.00,99.74
2275.00,99.74
2274.00,99.75
2273.00,99.75
2272.00,99.76
2271.00,99.76
2270.00,99.75
2269.00,99.75
2268.00,99.76
2267.00,99.76
2266.00,99.77
2265.00,99.78
2264.00,99.78
2263.00,99.78
2262.00,99.78
2261.00,99.77
2260.00,99.77
2259.00,99.76
2258.00,99.76
2257.00,99.76
2256.00,99.76
2255.00,99.77
2254.00,99.79
2253.00,99.79
2252.00,99.79
2251.00,99.79
2250.00,99.78
2249.00,99.78
2248.00,99.78
2247.00,99.79
2246.00,99.79
2245.00,99.79
2244.00,99.78
2243.00,99.77
2242.00,99.76
2241.00,99.75
2240.00,99.75
2239.00,99.75
2238.00,99.75
2237.00,99.75
2236.00,99.75
2235.00,99.76
2234.00,99.76
2233.00,99.77
2232.00,99.77
2231.00,99.77
2230.00,99.76
2229.00,99.76
2228.00,99.75
2227.00,99.75
2226.00,99.76
2225.00,99.77
2224.00,99.77
2223.00,99.76
2222.00,99.76
2221.00,99.76
2220.00,99.75
2219.00,99.75
2218.00,99.75
2217.00,99.75
2216.00,99.75
2215.00,99.75
2214.00,99.75
2213.00,99.75
2212.00,99.75
2211.00,99.75
2210.00,99.75
2209.00,99.75
2208.00,99.75
2207.00,99.75
2206.00,99.74
2205.00,99.74
2204.00,99.74
2203.00,99.74
2202.00,99.73
2201.00,99.73
2200.00,99.72
2199.00,99.73
2198.00,99.73
2197.00,99.74
2196.00,99.74
2195.00,99.74
2194.00,99.74
2193.00,99.74
2192.00,99.73
2191.00,99.73
2190.00,99.72
2189.00,99.71
2188.00,99.70
2187.00,99.69
2186.00,99.68
2185.00,99.67
2184.00,99.68
2183.00,99.70
2182.00,99.72
2181.00,99.73
2180.00,99.73
2179.00,99.70
2178.00,99.68
2177.00,99.67
2176.00,99.69
2175.00,99.71
2174.00,99.73
2173.00,99.73
2172.00,99.72
2171.00,99.71
2170.00,99.69
2169.00,99.67
2168.00,99.65
2167.00,99.63
2166.00,99.62
2165.00,99.61
2164.00,99.60
2163.00,99.58
2162.00,99.57
2161.00,99.59
2160.00,99.66
2159.00,99.78
2158.00,99.90
2157.00,99.99
2156.00,100.01
2155.00,100.00
2154.00,99.99
2153.00,99.97
2152.00,99.96
2151.00,99.95
2150.00,99.94
2149.00,99.93
2148.00,99.93
2147.00,99.93
2146.00,99.94
2145.00,99.94
2144.00,99.94
2143.00,99.94
2142.00,99.94
2141.00,99.94
2140.00,99.94
2139.00,99.94
2138.00,99.94
2137.00,99.95
2136.00,99.97
2135.00,99.99
2134.00,100.01
2133.00,100.03
2132.00,100.03
2131.00,100.02
2130.00,100.00
2129.00,99.98
2128.00,99.97
2127.00,99.96
2126.00,99.95
2125.00,99.94
2124.00,99.92
2123.00,99.91
2122.00,99.90
2121.00,99.89
2120.00,99.87
2119.00,99.86
2118.00,99.84
2117.00,99.83
2116.00,99.81
2115.00,99.80
2114.00,99.80
2113.00,99.79
2112.00,99.79
2111.00,99.79
2110.00,99.79
2109.00,99.79
2108.00,99.79
2107.00,99.79
2106.00,99.79
2105.00,99.79
2104.00,99.80
2103.00,99.81
2102.00,99.81
2101.00,99.81
2100.00,99.81
2099.00,99.80
2098.00,99.79
2097.00,99.80
2096.00,99.82
2095.00,99.85
2094.00,99.86
2093.00,99.87
2092.00,99.86
2091.00,99.84
2090.00,99.82
2089.00,99.80
2088.00,99.79
2087.00,99.79
2086.00,99.79
2085.00,99.78
2084.00,99.78
2083.00,99.77
2082.00,99.77
2081.00,99.76
2080.00,99.75
2079.00,99.74
2078.00,99.74
2077.00,99.74
2076.00,99.74
2075.00,99.75
2074.00,99.76
2073.00,99.76
2072.00,99.76
2071.00,99.76
2070.00,99.77
2069.00,99.77
2068.00,99.78
2067.00,99.78
2066.00,99.77
2065.00,99.76
2064.00,99.76
2063.00,99.76
2062.00,99.76
2061.00,99.76
2060.00,99.75
2059.00,99.75
2058.00,99.74
2057.00,99.73
2056.00,99.73
2055.00,99.72
2054.00,99.72
2053.00,99.70
2052.00,99.67
2051.00,99.63
2050.00,99.62
2049.00,99.64
2048.00,99.66
2047.00,99.68
2046.00,99.68
2045.00,99.68
2044.00,99.67
2043.00,99.65
2042.00,99.65
2041.00,99.65
2040.00,99.66
2039.00,99.66
2038.00,99.66
2037.00,99.66
2036.00,99.65
2035.00,99.65
2034.00,99.65
2033.00,99.66
2032.00,99.67
2031.00,99.69
2030.00,99.70
2029.00,99.72
2028.00,99.74
2027.00,99.75
2026.00,99.75
2025.00,99.73
2024.00,99.71
2023.00,99.70
2022.00,99.71
2021.00,99.74
2020.00,99.77
2019.00,99.79
2018.00,99.79
2017.00,99.78
2016.00,99.77
2015.00,99.77
2014.00,99.78
2013.00,99.79
2012.00,99.79
2011.00,99.78
2010.00,99.77
2009.00,99.77
2008.00,99.77
2007.00,99.78
2006.00,99.80
2005.00,99.81
2004.00,99.82
2003.00,99.82
2002.00,99.82
2001.00,99.81
2000.00,99.81
1999.00,99.79
1998.00,99.77
1997.00,99.75
1996.00,99.73
1995.00,99.71
1994.00,99.71
1993.00,99.71
1992.00,99.72
1991.00,99.73
1990.00,99.73
1989.00,99.71
1988.00,99.70
1987.00,99.69
1986.00,99.68
1985.00,99.68
1984.00,99.67
1983.00,99.65
1982.00,99.60
1981.00,99.55
1980.00,99.52
1979.00,99.52
1978.00,99.57
1977.00,99.65
1976.00,99.73
1975.00,99.78
1974.00,99.81
1973.00,99.81
1972.00,99.82
1971.00,99.82
1970.00,99.82
1969.00,99.82
1968.00,99.81
1967.00,99.81
1966.00,99.81
1965.00,99.82
1964.00,99.82
1963.00,99.83
1962.00,99.84
1961.00,99.86
1960.00,99.88
1959.00,99.91
1958.00,99.92
1957.00,99.92
1956.00,99.91
1955.00,99.89
1954.00,99.88
1953.00,99.87
1952.00,99.88
1951.00,99.89
1950.00,99.89
1949.00,99.89
1948.00,99.88
1947.00,99.88
1946.00,99.88
1945.00,99.88
1944.00,99.89
1943.00,99.90
1942.00,99.90
1941.00,99.89
1940.00,99.88
1939.00,99.87
1938.00,99.86
1937.00,99.86
1936.00,99.86
1935.00,99.86
1934.00,99.87
1933.00,99.87
1932.00,99.88
1931.00,99.89
1930.00,99.89
1929.00,99.90
1928.00,99.90
1927.00,99.91
1926.00,99.90
1925.00,99.90
1924.00,99.89
1923.00,99.88
1922.00,99.88
1921.00,99.88
1920.00,99.88
1919.00,99.88
1918.00,99.88
1917.00,99.88
1916.00,99.88
1915.00,99.88
1914.00,99.88
1913.00,99.88
1912.00,99.88
1911.00,99.88
1910.00,99.87
1909.00,99.88
1908.00,99.88
1907.00,99.89
1906.00,99.89
1905.00,99.89
1904.00,99.89
1903.00,99.89
1902.00,99.88
1901.00,99.88
1900.00,99.87
1899.00,99.87
1898.00,99.86
1897.00,99.86
1896.00,99.87
1895.00,99.87
1894.00,99.87
1893.00,99.87
1892.00,99.87
1891.00,99.88
1890.00,99.88
1889.00,99.88
1888.00,99.88
1887.00,99.88
1886.00,99.88
1885.00,99.88
1884.00,99.88
1883.00,99.87
1882.00,99.87
1881.00,99.87
1880.00,99.88
1879.00,99.88
1878.00,99.88
1877.00,99.88
1876.00,99.88
1875.00,99.89
1874.00,99.89
1873.00,99.89
1872.00,99.89
1871.00,99.89
1870.00,99.89
1869.00,99.89
1868.00,99.89
1867.00,99.88
1866.00,99.88
1865.00,99.88
1864.00,99.87
1863.00,99.87
1862.00,99.87
1861.00,99.87
1860.00,99.87
1859.00,99.88
1858.00,99.88
1857.00,99.88
1856.00,99.88
1855.00,99.88
1854.00,99.88
1853.00,99.88
1852.00,99.88
1851.00,99.88
1850.00,99.89
1849.00,99.89
1848.00,99.90
1847.00,99.89
1846.00,99.89
1845.00,99.89
1844.00,99.88
1843.00,99.88
1842.00,99.88
1841.00,99.89
1840.00,99.90
1839.00,99.90
1838.00,99.90
1837.00,99.89
1836.00,99.89
1835.00,99.88
1834.00,99.88
1833.00,99.87
1832.00,99.87
1831.00,99.88
1830.00,99.88
1829.00,99.89
1828.00,99.89
1827.00,99.89
1826.00,99.89
1825.00,99.88
1824.00,99.88
1823.00,99.88
1822.00,99.88
1821.00,99.88
1820.00,99.89
1819.00,99.90
1818.00,99.91
1817.00,99.92
1816.00,99.92
1815.00,99.91
1814.00,99.90
1813.00,99.90
1812.00,99.89
1811.00,99.89
1810.00,99.89
1809.00,99.89
1808.00,99.89
1807.00,99.88
1806.00,99.88
1805.00,99.88
1804.00,99.88
1803.00,99.88
1802.00,99.88
1801.00,99.88
1800.00,99.87
1799.00,99.87
1798.00,99.86
1797.00,99.86
1796.00,99.86
1795.00,99.87
1794.00,99.87
1793.00,99.88
1792.00,99.88
1791.00,99.87
1790.00,99.87
1789.00,99.87
1788.00,99.87
1787.00,99.87
1786.00,99.87
1785.00,99.87
1784.00,99.87
1783.00,99.87
1782.00,99.87
1781.00,99.87
1780.00,99.87
1779.00,99.88
1778.00,99.88
1777.00,99.88
1776.00,99.88
1775.00,99.87
1774.00,99.87
1773.00,99.87
1772.00,99.87
1771.00,99.87
1770.00,99.87
1769.00,99.87
1768.00,99.87
1767.00,99.87
1766.00,99.87
1765.00,99.87
1764.00,99.87
1763.00,99.87
1762.00,99.86
1761.00,99.86
1760.00,99.86
1759.00,99.86
1758.00,99.86
1757.00,99.86
1756.00,99.86
1755.00,99.86
1754.00,99.86
1753.00,99.86
1752.00,99.86
1751.00,99.86
1750.00,99.86
1749.00,99.86
1748.00,99.86
1747.00,99.86
1746.00,99.86
1745.00,99.86
1744.00,99.86
1743.00,99.86
1742.00,99.86
1741.00,99.86
1740.00,99.86
1739.00,99.86
1738.00,99.85
1737.00,99.85
1736.00,99.85
1735.00,99.85
1734.00,99.85
1733.00,99.85
1732.00,99.85
1731.00,99.85
1730.00,99.85
1729.00,99.85
1728.00,99.85
1727.00,99.84
1726.00,99.84
1725.00,99.85
1724.00,99.85
1723.00,99.85
1722.00,99.85
1721.00,99.85
1720.00,99.85
1719.00,99.85
1718.00,99.86
1717.00,99.86
1716.00,99.86
1715.00,99.85
1714.00,99.85
1713.00,99.84
1712.00,99.84
1711.00,99.83
1710.00,99.83
1709.00,99.83
1708.00,99.83
1707.00,99.83
1706.00,99.83
1705.00,99.83
1704.00,99.83
1703.00,99.84
1702.00,99.84
1701.00,99.84
1700.00,99.84
1699.00,99.84
1698.00,99.84
1697.00,99.83
1696.00,99.83
1695.00,99.83
1694.00,99.83
1693.00,99.83
1692.00,99.83
1691.00,99.83
1690.00,99.83
1689.00,99.83
1688.00,99.83
1687.00,99.83
1686.00,99.83
1685.00,99.83
1684.00,99.83
1683.00,99.83
1682.00,99.83
1681.00,99.83
1680.00,99.83
1679.00,99.83
1678.00,99.83
1677.00,99.83
1676.00,99.83
1675.00,99.83
1674.00,99.82
1673.00,99.82
1672.00,99.82
1671.00,99.81
1670.00,99.81
1669.00,99.82
1668.00,99.82
1667.00,99.83
1666.00,99.83
1665.00,99.83
1664.00,99.82
1663.00,99.82
1662.00,99.82
1661.00,99.81
1660.00,99.81
1659.00,99.81
1658.00,99.81
1657.00,99.81
1656.00,99.81
1655.00,99.81
1654.00,99.81
1653.00,99.81
1652.00,99.81
1651.00,99.80
1650.00,99.80
1649.00,99.79
1648.00,99.79
1647.00,99.80
1646.00,99.80
1645.00,99.81
1644.00,99.81
1643.00,99.81
1642.00,99.81
1641.00,99.81
1640.00,99.81
1639.00,99.81
1638.00,99.81
1637.00,99.82
1636.00,99.82
1635.00,99.82
1634.00,99.82
1633.00,99.82
1632.00,99.82
1631.00,99.82
1630.00,99.82
1629.00,99.82
1628.00,99.81
1627.00,99.81
1626.00,99.80
1625.00,99.80
1624.00,99.80
1623.00,99.80
1622.00,99.80
1621.00,99.81
1620.00,99.81
1619.00,99.81
1618.00,99.82
1617.00,99.82
1616.00,99.82
1615.00,99.82
1614.00,99.81
1613.00,99.81
1612.00,99.81
1611.00,99.81
1610.00,99.81
1609.00,99.81
1608.00,99.81
1607.00,99.82
1606.00,99.82
1605.00,99.82
1604.00,99.81
1603.00,99.81
1602.00,99.81
1601.00,99.82
1600.00,99.82
1599.00,99.82
1598.00,99.82
1597.00,99.82
1596.00,99.82
1595.00,99.82
1594.00,99.82
1593.00,99.82
1592.00,99.82
1591.00,99.82
1590.00,99.81
1589.00,99.81
1588.00,99.81
1587.00,99.81
1586.00,99.82
1585.00,99.82
1584.00,99.82
1583.00,99.81
1582.00,99.81
1581.00,99.81
1580.00,99.81
1579.00,99.81
1578.00,99.81
1577.00,99.81
1576.00,99.81
1575.00,99.80
1574.00,99.80
1573.00,99.81
1572.00,99.81
1571.00,99.81
1570.00,99.81
1569.00,99.81
1568.00,99.81
1567.00,99.81
1566.00,99.80
1565.00,99.80
1564.00,99.80
1563.00,99.80
1562.00,99.80
1561.00,99.79
1560.00,99.79
1559.00,99.79
1558.00,99.80
1557.00,99.80
1556.00,99.80
1555.00,99.80
1554.00,99.80
1553.00,99.80
1552.00,99.80
1551.00,99.80
1550.00,99.80
1549.00,99.80
1548.00,99.79
1547.00,99.79
1546.00,99.79
1545.00,99.79
1544.00,99.80
1543.00,99.80
1542.00,99.80
1541.00,99.80
1540.00,99.80
1539.00,99.81
1538.00,99.81
1537.00,99.80
1536.00,99.80
1535.00,99.79
1534.00,99.79
1533.00,99.80
1532.00,99.80
1531.00,99.80
1530.00,99.80
1529.00,99.80
1528.00,99.79
1527.00,99.79
1526.00,99.79
1525.00,99.79
1524.00,99.78
1523.00,99.78
1522.00,99.78
1521.00,99.78
1520.00,99.78
1519.00,99.78
1518.00,99.78
1517.00,99.78
1516.00,99.78
1515.00,99.78
1514.00,99.78
1513.00,99.77
1512.00,99.77
1511.00,99.77
1510.00,99.77
1509.00,99.76
1508.00,99.76
1507.00,99.76
1506.00,99.76
1505.00,99.76
1504.00,99.76
1503.00,99.75
1502.00,99.75
1501.00,99.75
1500.00,99.74
1499.00,99.74
1498.00,99.74
1497.00,99.73
1496.00,99.73
1495.00,99.72
1494.00,99.72
1493.00,99.72
1492.00,99.71
1491.00,99.71
1490.00,99.71
1489.00,99.70
1488.00,99.69
1487.00,99.68
1486.00,99.67
1485.00,99.66
1484.00,99.64
1483.00,99.63
1482.00,99.61
1481.00,99.58
1480.00,99.56
1479.00,99.53
1478.00,99.49
1477.00,99.45
1476.00,99.40
1475.00,99.35
1474.00,99.27
1473.00,99.15
1472.00,99.01
1471.00,98.87
1470.00,98.74
1469.00,98.61
1468.00,98.46
1467.00,98.30
1466.00,98.12
1465.00,97.91
1464.00,97.74
1463.00,97.62
1462.00,97.54
1461.00,97.49
1460.00,97.44
1459.00,97.41
1458.00,97.37
1457.00,97.34
1456.00,97.33
1455.00,97.33
1454.00,97.35
1453.00,97.38
1452.00,97.43
1451.00,97.50
1450.00,97.61
1449.00,97.76
1448.00,97.94
1447.00,98.14
1446.00,98.32
1445.00,98.48
1444.00,98.62
1443.00,98.73
1442.00,98.81
1441.00,98.86
1440.00,98.89
1439.00,98.90
1438.00,98.89
1437.00,98.89
1436.00,98.91
1435.00,98.97
1434.00,99.05
1433.00,99.14
1432.00,99.24
1431.00,99.33
1430.00,99.40
1429.00,99.46
1428.00,99.50
1427.00,99.52
1426.00,99.54
1425.00,99.56
1424.00,99.57
1423.00,99.58
1422.00,99.58
1421.00,99.59
1420.00,99.59
1419.00,99.60
1418.00,99.60
1417.00,99.61
1416.00,99.62
1415.00,99.62
1414.00,99.63
1413.00,99.63
1412.00,99.63
1411.00,99.62
1410.00,99.62
1409.00,99.62
1408.00,99.62
1407.00,99.62
1406.00,99.62
1405.00,99.62
1404.00,99.62
1403.00,99.62
1402.00,99.62
1401.00,99.62
1400.00,99.61
1399.00,99.61
1398.00,99.60
1397.00,99.60
1396.00,99.60
1395.00,99.59
1394.00,99.58
1393.00,99.57
1392.00,99.55
1391.00,99.53
1390.00,99.50
1389.00,99.47
1388.00,99.41
1387.00,99.33
1386.00,99.21
1385.00,99.06
1384.00,98.85
1383.00,98.57
1382.00,98.20
1381.00,97.75
1380.00,97.22
1379.00,96.67
1378.00,96.19
1377.00,95.88
1376.00,95.81
1375.00,96.02
1374.00,96.46
1373.00,96.99
1372.00,97.49
1371.00,97.92
1370.00,98.28
1369.00,98.56
1368.00,98.76
1367.00,98.89
1366.00,98.95
1365.00,98.97
1364.00,98.96
1363.00,98.92
1362.00,98.87
1361.00,98.83
1360.00,98.80
1359.00,98.80
1358.00,98.83
1357.00,98.89
1356.00,98.97
1355.00,99.06
1354.00,99.15
1353.00,99.23
1352.00,99.29
1351.00,99.34
1350.00,99.38
1349.00,99.42
1348.00,99.45
1347.00,99.47
1346.00,99.50
1345.00,99.51
1344.00,99.53
1343.00,99.54
1342.00,99.54
1341.00,99.55
1340.00,99.55
1339.00,99.55
1338.00,99.55
1337.00,99.55
1336.00,99.55
1335.00,99.55
1334.00,99.54
1333.00,99.53
1332.00,99.52
1331.00,99.51
1330.00,99.51
1329.00,99.52
1328.00,99.53
1327.00,99.54
1326.00,99.56
1325.00,99.57
1324.00,99.58
1323.00,99.59
1322.00,99.60
1321.00,99.61
1320.00,99.61
1319.00,99.62
1318.00,99.62
1317.00,99.62
1316.00,99.62
1315.00,99.63
1314.00,99.64
1313.00,99.64
1312.00,99.64
1311.00,99.64
1310.00,99.63
1309.00,99.61
1308.00,99.58
1307.00,99.56
1306.00,99.53
1305.00,99.51
1304.00,99.51
1303.00,99.51
1302.00,99.52
1301.00,99.53
1300.00,99.53
1299.00,99.53
1298.00,99.53
1297.00,99.53
1296.00,99.54
1295.00,99.55
1294.00,99.56
1293.00,99.57
1292.00,99.58
1291.00,99.59
1290.00,99.60
1289.00,99.61
1288.00,99.61
1287.00,99.62
1286.00,99.62
1285.00,99.63
1284.00,99.64
1283.00,99.64
1282.00,99.65
1281.00,99.65
1280.00,99.65
1279.00,99.66
1278.00,99.66
1277.00,99.66
1276.00,99.66
1275.00,99.66
1274.00,99.67
1273.00,99.67
1272.00,99.67
1271.00,99.67
1270.00,99.67
1269.00,99.67
1268.00,99.67
1267.00,99.67
1266.00,99.67
1265.00,99.67
1264.00,99.66
1263.00,99.66
1262.00,99.65
1261.00,99.64
1260.00,99.62
1259.00,99.60
1258.00,99.58
1257.00,99.57
1256.00,99.56
1255.00,99.56
1254.00,99.58
1253.00,99.60
1252.00,99.62
1251.00,99.64
1250.00,99.65
1249.00,99.66
1248.00,99.66
1247.00,99.67
1246.00,99.67
1245.00,99.68
1244.00,99.68
1243.00,99.69
1242.00,99.69
1241.00,99.69
1240.00,99.69
1239.00,99.69
1238.00,99.69
1237.00,99.70
1236.00,99.70
1235.00,99.70
1234.00,99.70
1233.00,99.69
1232.00,99.69
1231.00,99.69
1230.00,99.68
1229.00,99.68
1228.00,99.69
1227.00,99.68
1226.00,99.68
1225.00,99.67
1224.00,99.66
1223.00,99.66
1222.00,99.65
1221.00,99.65
1220.00,99.65
1219.00,99.65
1218.00,99.65
1217.00,99.66
1216.00,99.67
1215.00,99.67
1214.00,99.67
1213.00,99.67
1212.00,99.67
1211.00,99.67
1210.00,99.68
1209.00,99.68
1208.00,99.69
1207.00,99.70
1206.00,99.70
1205.00,99.70
1204.00,99.69
1203.00,99.69
1202.00,99.69
1201.00,99.70
1200.00,99.70
1199.00,99.70
1198.00,99.70
1197.00,99.70
1196.00,99.69
1195.00,99.69
1194.00,99.68
1193.00,99.69
1192.00,99.69
1191.00,99.70
1190.00,99.70
1189.00,99.70
1188.00,99.70
1187.00,99.70
1186.00,99.70
1185.00,99.69
1184.00,99.69
1183.00,99.68
1182.00,99.68
1181.00,99.67
1180.00,99.66
1179.00,99.64
1178.00,99.62
1177.00,99.59
1176.00,99.56
1175.00,99.51
1174.00,99.46
1173.00,99.39
1172.00,99.31
1171.00,99.24
1170.00,99.17
1169.00,99.12
1168.00,99.10
1167.00,99.10
1166.00,99.12
1165.00,99.15
1164.00,99.19
1163.00,99.22
1162.00,99.26
1161.00,99.28
1160.00,99.31
1159.00,99.33
1158.00,99.33
1157.00,99.34
1156.00,99.34
1155.00,99.34
1154.00,99.35
1153.00,99.36
1152.00,99.37
1151.00,99.39
1150.00,99.41
1149.00,99.44
1148.00,99.46
1147.00,99.48
1146.00,99.50
1145.00,99.52
1144.00,99.54
1143.00,99.57
1142.00,99.58
1141.00,99.60
1140.00,99.61
1139.00,99.62
1138.00,99.63
1137.00,99.64
1136.00,99.65
1135.00,99.66
1134.00,99.67
1133.00,99.67
1132.00,99.67
1131.00,99.67
1130.00,99.67
1129.00,99.67
1128.00,99.67
1127.00,99.67
1126.00,99.68
1125.00,99.68
1124.00,99.69
1123.00,99.69
1122.00,99.69
1121.00,99.68
1120.00,99.68
1119.00,99.67
1118.00,99.67
1117.00,99.67
1116.00,99.67
1115.00,99.67
1114.00,99.66
1113.00,99.66
1112.00,99.65
1111.00,99.64
1110.00,99.63
1109.00,99.61
1108.00,99.60
1107.00,99.59
1106.00,99.58
1105.00,99.56
1104.00,99.55
1103.00,99.55
1102.00,99.55
1101.00,99.56
1100.00,99.57
1099.00,99.58
1098.00,99.60
1097.00,99.61
1096.00,99.62
1095.00,99.63
1094.00,99.64
1093.00,99.64
1092.00,99.65
1091.00,99.65
1090.00,99.65
1089.00,99.66
1088.00,99.66
1087.00,99.67
1086.00,99.67
1085.00,99.67
1084.00,99.67
1083.00,99.67
1082.00,99.67
1081.00,99.67
1080.00,99.66
1079.00,99.66
1078.00,99.66
1077.00,99.67
1076.00,99.66
1075.00,99.66
1074.00,99.65
1073.00,99.65
1072.00,99.65
1071.00,99.65
1070.00,99.65
1069.00,99.66
1068.00,99.66
1067.00,99.67
1066.00,99.67
1065.00,99.67
1064.00,99.67
1063.00,99.67
1062.00,99.67
1061.00,99.67
1060.00,99.67
1059.00,99.66
1058.00,99.66
1057.00,99.66
1056.00,99.65
1055.00,99.65
1054.00,99.64
1053.00,99.64
1052.00,99.63
1051.00,99.63
1050.00,99.62
1049.00,99.61
1048.00,99.60
1047.00,99.60
1046.00,99.60
1045.00,99.60
1044.00,99.61
1043.00,99.60
1042.00,99.61
1041.00,99.61
1040.00,99.62
1039.00,99.62
1038.00,99.63
1037.00,99.63
1036.00,99.63
1035.00,99.63
1034.00,99.63
1033.00,99.63
1032.00,99.63
1031.00,99.63
1030.00,99.64
1029.00,99.64
1028.00,99.64
1027.00,99.65
1026.00,99.65
1025.00,99.65
1024.00,99.65
1023.00,99.64
1022.00,99.64
1021.00,99.63
1020.00,99.63
1019.00,99.63
1018.00,99.63
1017.00,99.62
1016.00,99.62
1015.00,99.61
1014.00,99.60
1013.00,99.60
1012.00,99.59
1011.00,99.59
1010.00,99.58
1009.00,99.57
1008.00,99.55
1007.00,99.53
1006.00,99.51
1005.00,99.47
1004.00,99.42
1003.00,99.35
1002.00,99.25
1001.00,99.14
1000.00,99.04
999.00,98.96
998.00,98.92
997.00,98.94
996.00,99.01
995.00,99.11
994.00,99.21
993.00,99.30
992.00,99.37
991.00,99.43
990.00,99.46
989.00,99.49
988.00,99.51
987.00,99.51
986.00,99.52
985.00,99.51
984.00,99.50
983.00,99.49
982.00,99.45
981.00,99.40
980.00,99.32
979.00,99.22
978.00,99.11
977.00,98.98
976.00,98.86
975.00,98.75
974.00,98.68
973.00,98.67
972.00,98.73
971.00,98.84
970.00,98.98
969.00,99.11
968.00,99.22
967.00,99.30
966.00,99.35
965.00,99.40
964.00,99.43
963.00,99.46
962.00,99.49
961.00,99.50
960.00,99.52
959.00,99.54
958.00,99.56
957.00,99.57
956.00,99.58
955.00,99.58
954.00,99.59
953.00,99.60
952.00,99.60
951.00,99.60
950.00,99.59
949.00,99.58
948.00,99.57
947.00,99.56
946.00,99.57
945.00,99.57
944.00,99.56
943.00,99.55
942.00,99.53
941.00,99.53
940.00,99.54
939.00,99.55
938.00,99.57
937.00,99.58
936.00,99.59
935.00,99.60
934.00,99.61
933.00,99.63
932.00,99.64
931.00,99.64
930.00,99.63
929.00,99.63
928.00,99.63
927.00,99.63
926.00,99.62
925.00,99.62
924.00,99.61
923.00,99.61
922.00,99.61
921.00,99.63
920.00,99.64
919.00,99.64
918.00,99.64
917.00,99.63
916.00,99.63
915.00,99.63
914.00,99.62
913.00,99.61
912.00,99.60
911.00,99.59
910.00,99.58
909.00,99.56
908.00,99.55
907.00,99.53
906.00,99.50
905.00,99.46
904.00,99.42
903.00,99.37
902.00,99.33
901.00,99.29
900.00,99.26
899.00,99.26
898.00,99.28
897.00,99.31
896.00,99.36
895.00,99.42
894.00,99.46
893.00,99.50
892.00,99.52
891.00,99.53
890.00,99.55
889.00,99.56
888.00,99.56
887.00,99.56
886.00,99.57
885.00,99.58
