Created as New Dataset,PP granule 4mm GF
2450.00,99.75
2449.00,99.76
2448.00,99.76
2447.00,99.76
2446.00,99.77
2445.00,99.77
2444.00,99.77
2443.00,99.77
2442.00,99.77
2441.00,99.77
2440.00,99.77
2439.00,99.77
2438.00,99.77
2437.00,99.77
2436.00,99.77
2435.00,99.77
2434.00,99.77
2433.00,99.77
2432.00,99.78
2431.00,99.78
2430.00,99.79
2429.00,99.79
2428.00,99.79
2427.00,99.79
2426.00,99.79
2425.00,99.79
2424.00,99.79
2423.00,99.78
2422.00,99.78
2421.00,99.78
2420.00,99.78
2419.00,99.78
2418.00,99.78
2417.00,99.78
2416.00,99.78
2415.00,99.79
2414.00,99.79
2413.00,99.79
2412.00,99.79
2411.00,99.79
2410.00,99.79
2409.00,99.79
2408.00,99.79
2407.00,99.80
2406.00,99.81
2405.00,99.81
2404.00,99.81
2403.00,99.81
2402.00,99.81
2401.00,99.81
2400.00,99.81
2399.00,99.81
2398.00,99.82
2397.00,99.82
2396.00,99.82
2395.00,99.82
2394.00,99.82
2393.00,99.82
2392.00,99.82
2391.00,99.83
2390.00,99.83
2389.00,99.83
2388.00,99.83
2387.00,99.82
2386.00,99.83
2385.00,99.83
2384.00,99.84
2383.00,99.84
2382.00,99.85
2381.00,99.86
2380.00,99.87
2379.00,99.88
2378.00,99.89
2377.00,99.90
2376.00,99.90
2375.00,99.90
2374.00,99.90
2373.00,99.90
2372.00,99.90
2371.00,99.91
2370.00,99.92
2369.00,99.94
2368.00,99.94
2367.00,99.95
2366.00,99.95
2365.00,99.94
2364.00,99.93
2363.00,99.92
2362.00,99.91
2361.00,99.90
2360.00,99.90
2359.00,99.90
2358.00,99.89
2357.00,99.89
2356.00,99.90
2355.00,99.90
2354.00,99.90
2353.00,99.90
2352.00,99.90
2351.00,99.90
2350.00,99.90
2349.00,99.89
2348.00,99.88
2347.00,99.88
2346.00,99.88
2345.00,99.87
2344.00,99.86
2343.00,99.86
2342.00,99.85
2341.00,99.85
2340.00,99.85
2339.00,99.84
2338.00,99.84
2337.00,99.83
2336.00,99.83
2335.00,99.83
2334.00,99.83
2333.00,99.83
2332.00,99.83
2331.00,99.83
2330.00,99.83
2329.00,99.82
2328.00,99.81
2327.00,99.78
2326.00,99.73
2325.00,99.68
2324.00,99.64
2323.00,99.63
2322.00,99.64
2321.00,99.66
2320.00,99.69
2319.00,99.70
2318.00,99.71
2317.00,99.72
2316.00,99.72
2315.00,99.73
2314.00,99.74
2313.00,99.74
2312.00,99.74
2311.00,99.74
2310.00,99.74
2309.00,99.73
2308.00,99.72
2307.00,99.72
2306.00,99.72
2305.00,99.71
2304.00,99.70
2303.00,99.69
2302.00,99.69
2301.00,99.68
2300.00,99.68
2299.00,99.68
2298.00,99.69
2297.00,99.68
2296.00,99.68
2295.00,99.67
2294.00,99.66
2293.00,99.65
2292.00,99.64
2291.00,99.62
2290.00,99.61
2289.00,99.60
2288.00,99.60
2287.00,99.59
2286.00,99.59
2285.00,99.59
2284.00,99.60
2283.00,99.60
2282.00,99.61
2281.00,99.62
2280.00,99.62
2279.00,99.62
2278.00,99.62
2277.00,99.62
2276.00,99.62
2275.00,99.62
2274.00,99.62
2273.00,99.63
2272.00,99.63
2271.00,99.63
2270.00,99.64
2269.00,99.65
2268.00,99.66
2267.00,99.66
2266.00,99.66
2265.00,99.67
2264.00,99.67
2263.00,99.67
2262.00,99.67
2261.00,99.67
2260.00,99.66
2259.00,99.65
2258.00,99.64
2257.00,99.64
2256.00,99.65
2255.00,99.66
2254.00,99.67
2253.00,99.68
2252.00,99.68
2251.00,99.67
2250.00,99.66
2249.00,99.66
2248.00,99.65
2247.00,99.65
2246.00,99.66
2245.00,99.66
2244.00,99.66
2243.00,99.66
2242.00,99.66
2241.00,99.65
2240.00,99.64
2239.00,99.63
2238.00,99.63
2237.00,99.63
2236.00,99.64
2235.00,99.65
2234.00,99.65
2233.00,99.66
2232.00,99.67
2231.00,99.67
2230.00,99.67
2229.00,99.66
2228.00,99.66
2227.00,99.65
2226.00,99.65
2225.00,99.65
2224.00,99.65
2223.00,99.64
2222.00,99.63
2221.00,99.63
2220.00,99.63
2219.00,99.63
2218.00,99.63
2217.00,99.63
2216.00,99.63
2215.00,99.63
2214.00,99.63
2213.00,99.63
2212.00,99.64
2211.00,99.65
2210.00,99.66
2209.00,99.65
2208.00,99.64
2207.00,99.63
2206.00,99.63
2205.00,99.64
2204.00,99.64
2203.00,99.64
2202.00,99.64
2201.00,99.63
2200.00,99.62
2199.00,99.62
2198.00,99.62
2197.00,99.61
2196.00,99.61
2195.00,99.60
2194.00,99.59
2193.00,99.59
2192.00,99.59
2191.00,99.59
2190.00,99.58
2189.00,99.57
2188.00,99.55
2187.00,99.54
2186.00,99.53
2185.00,99.53
2184.00,99.53
2183.00,99.55
2182.00,99.58
2181.00,99.60
2180.00,99.61
2179.00,99.60
2178.00,99.59
2177.00,99.59
2176.00,99.60
2175.00,99.61
2174.00,99.61
2173.00,99.60
2172.00,99.58
2171.00,99.55
2170.00,99.53
2169.00,99.50
2168.00,99.48
2167.00,99.45
2166.00,99.43
2165.00,99.41
2164.00,99.39
2163.00,99.38
2162.00,99.38
2161.00,99.42
2160.00,99.52
2159.00,99.66
2158.00,99.80
2157.00,99.90
2156.00,99.93
2155.00,99.93
2154.00,99.92
2153.00,99.90
2152.00,99.87
2151.00,99.84
2150.00,99.82
2149.00,99.81
2148.00,99.81
2147.00,99.82
2146.00,99.83
2145.00,99.83
2144.00,99.83
2143.00,99.83
2142.00,99.83
2141.00,99.83
2140.00,99.83
2139.00,99.83
2138.00,99.83
2137.00,99.84
2136.00,99.86
2135.00,99.89
2134.00,99.92
2133.00,99.93
2132.00,99.93
2131.00,99.91
2130.00,99.89
2129.00,99.88
2128.00,99.87
2127.00,99.86
2126.00,99.85
2125.00,99.83
2124.00,99.81
2123.00,99.80
2122.00,99.79
2121.00,99.79
2120.00,99.77
2119.00,99.76
2118.00,99.74
2117.00,99.72
2116.00,99.71
2115.00,99.70
2114.00,99.69
2113.00,99.69
2112.00,99.69
2111.00,99.68
2110.00,99.69
2109.00,99.69
2108.00,99.70
2107.00,99.70
2106.00,99.70
2105.00,99.70
2104.00,99.69
2103.00,99.69
2102.00,99.68
2101.00,99.68
2100.00,99.67
2099.00,99.68
2098.00,99.69
2097.00,99.70
2096.00,99.73
2095.00,99.76
2094.00,99.77
2093.00,99.77
2092.00,99.76
2091.00,99.74
2090.00,99.73
2089.00,99.71
2088.00,99.70
2087.00,99.69
2086.00,99.69
2085.00,99.68
2084.00,99.68
2083.00,99.68
2082.00,99.67
2081.00,99.67
2080.00,99.66
2079.00,99.66
2078.00,99.66
2077.00,99.66
2076.00,99.66
2075.00,99.66
2074.00,99.66
2073.00,99.66
2072.00,99.66
2071.00,99.67
2070.00,99.67
2069.00,99.67
2068.00,99.67
2067.00,99.67
2066.00,99.67
2065.00,99.67
2064.00,99.67
2063.00,99.67
2062.00,99.67
2061.00,99.67
2060.00,99.66
2059.00,99.66
2058.00,99.66
2057.00,99.66
2056.00,99.65
2055.00,99.66
2054.00,99.65
2053.00,99.63
2052.00,99.58
2051.00,99.52
2050.00,99.49
2049.00,99.49
2048.00,99.51
2047.00,99.54
2046.00,99.56
2045.00,99.57
2044.00,99.57
2043.00,99.57
2042.00,99.56
2041.00,99.54
2040.00,99.52
2039.00,99.51
2038.00,99.49
2037.00,99.49
2036.00,99.49
2035.00,99.50
2034.00,99.51
2033.00,99.53
2032.00,99.55
2031.00,99.58
2030.00,99.61
2029.00,99.63
2028.00,99.62
2027.00,99.60
2026.00,99.59
2025.00,99.60
2024.00,99.61
2023.00,99.63
2022.00,99.64
2021.00,99.64
2020.00,99.64
2019.00,99.64
2018.00,99.64
2017.00,99.64
2016.00,99.65
2015.00,99.65
2014.00,99.65
2013.00,99.65
2012.00,99.64
2011.00,99.62
2010.00,99.61
2009.00,99.62
2008.00,99.66
2007.00,99.70
2006.00,99.73
2005.00,99.74
2004.00,99.74
2003.00,99.72
2002.00,99.71
2001.00,99.70
2000.00,99.69
1999.00,99.68
1998.00,99.67
1997.00,99.66
1996.00,99.64
1995.00,99.63
1994.00,99.62
1993.00,99.62
1992.00,99.62
1991.00,99.61
1990.00,99.60
1989.00,99.58
1988.00,99.57
1987.00,99.55
1986.00,99.54
1985.00,99.53
1984.00,99.51
1983.00,99.49
1982.00,99.46
1981.00,99.43
1980.00,99.41
1979.00,99.44
1978.00,99.51
1977.00,99.59
1976.00,99.64
1975.00,99.67
1974.00,99.67
1973.00,99.67
1972.00,99.67
1971.00,99.67
1970.00,99.69
1969.00,99.70
1968.00,99.72
1967.00,99.73
1966.00,99.74
1965.00,99.74
1964.00,99.73
1963.00,99.72
1962.00,99.72
1961.00,99.73
1960.00,99.75
1959.00,99.77
1958.00,99.78
1957.00,99.79
1956.00,99.78
1955.00,99.77
1954.00,99.76
1953.00,99.76
1952.00,99.76
1951.00,99.77
1950.00,99.78
1949.00,99.79
1948.00,99.80
1947.00,99.80
1946.00,99.80
1945.00,99.80
1944.00,99.79
1943.00,99.77
1942.00,99.77
1941.00,99.78
1940.00,99.79
1939.00,99.80
1938.00,99.80
1937.00,99.80
1936.00,99.79
1935.00,99.78
1934.00,99.79
1933.00,99.80
1932.00,99.81
1931.00,99.81
1930.00,99.80
1929.00,99.79
1928.00,99.80
1927.00,99.80
1926.00,99.81
1925.00,99.82
1924.00,99.81
1923.00,99.80
1922.00,99.79
1921.00,99.78
1920.00,99.77
1919.00,99.77
1918.00,99.76
1917.00,99.76
1916.00,99.75
1915.00,99.75
1914.00,99.75
1913.00,99.76
1912.00,99.77
1911.00,99.78
1910.00,99.78
1909.00,99.78
1908.00,99.77
1907.00,99.77
1906.00,99.77
1905.00,99.77
1904.00,99.77
1903.00,99.77
1902.00,99.77
1901.00,99.77
1900.00,99.77
1899.00,99.77
1898.00,99.78
1897.00,99.78
1896.00,99.78
1895.00,99.77
1894.00,99.77
1893.00,99.77
1892.00,99.77
1891.00,99.78
1890.00,99.78
1889.00,99.78
1888.00,99.78
1887.00,99.78
1886.00,99.77
1885.00,99.77
1884.00,99.76
1883.00,99.77
1882.00,99.77
1881.00,99.78
1880.00,99.78
1879.00,99.78
1878.00,99.78
1877.00,99.78
1876.00,99.78
1875.00,99.77
1874.00,99.76
1873.00,99.76
1872.00,99.76
1871.00,99.76
1870.00,99.77
1869.00,99.78
1868.00,99.78
1867.00,99.79
1866.00,99.79
1865.00,99.79
1864.00,99.80
1863.00,99.80
1862.00,99.79
1861.00,99.79
1860.00,99.78
1859.00,99.78
1858.00,99.78
1857.00,99.78
1856.00,99.77
1855.00,99.77
1854.00,99.77
1853.00,99.77
1852.00,99.77
1851.00,99.77
1850.00,99.78
1849.00,99.78
1848.00,99.78
1847.00,99.78
1846.00,99.78
1845.00,99.79
1844.00,99.79
1843.00,99.79
1842.00,99.79
1841.00,99.79
1840.00,99.79
1839.00,99.79
1838.00,99.79
1837.00,99.79
1836.00,99.79
1835.00,99.79
1834.00,99.79
1833.00,99.78
1832.00,99.78
1831.00,99.78
1830.00,99.78
1829.00,99.78
1828.00,99.78
1827.00,99.78
1826.00,99.77
1825.00,99.77
1824.00,99.77
1823.00,99.77
1822.00,99.77
1821.00,99.78
1820.00,99.79
1819.00,99.80
1818.00,99.82
1817.00,99.83
1816.00,99.83
1815.00,99.82
1814.00,99.82
1813.00,99.81
1812.00,99.81
1811.00,99.81
1810.00,99.80
1809.00,99.80
1808.00,99.79
1807.00,99.79
1806.00,99.78
1805.00,99.77
1804.00,99.77
1803.00,99.77
1802.00,99.77
1801.00,99.78
1800.00,99.78
1799.00,99.78
1798.00,99.77
1797.00,99.77
1796.00,99.77
1795.00,99.78
1794.00,99.78
1793.00,99.78
1792.00,99.78
1791.00,99.78
1790.00,99.77
1789.00,99.77
1788.00,99.77
1787.00,99.77
1786.00,99.77
1785.00,99.77
1784.00,99.76
1783.00,99.76
1782.00,99.76
1781.00,99.76
1780.00,99.76
1779.00,99.76
1778.00,99.77
1777.00,99.77
1776.00,99.78
1775.00,99.78
1774.00,99.77
1773.00,99.77
1772.00,99.76
1771.00,99.75
1770.00,99.75
1769.00,99.75
1768.00,99.75
1767.00,99.75
1766.00,99.75
1765.00,99.75
1764.00,99.74
1763.00,99.74
1762.00,99.73
1761.00,99.73
1760.00,99.73
1759.00,99.73
1758.00,99.72
1757.00,99.70
1756.00,99.69
1755.00,99.68
1754.00,99.66
1753.00,99.64
1752.00,99.61
1751.00,99.57
1750.00,99.51
1749.00,99.41
1748.00,99.29
1747.00,99.14
1746.00,98.98
1745.00,98.85
1744.00,98.77
1743.00,98.76
1742.00,98.79
1741.00,98.84
1740.00,98.88
1739.00,98.90
1738.00,98.89
1737.00,98.88
1736.00,98.84
1735.00,98.81
1734.00,98.81
1733.00,98.85
1732.00,98.93
1731.00,99.03
1730.00,99.13
1729.00,99.21
1728.00,99.28
1727.00,99.34
1726.00,99.39
1725.00,99.44
1724.00,99.48
1723.00,99.52
1722.00,99.55
1721.00,99.57
1720.00,99.59
1719.00,99.60
1718.00,99.63
1717.00,99.64
1716.00,99.66
1715.00,99.66
1714.00,99.67
1713.00,99.67
1712.00,99.67
1711.00,99.68
1710.00,99.68
1709.00,99.68
1708.00,99.68
1707.00,99.69
1706.00,99.69
1705.00,99.69
1704.00,99.69
1703.00,99.69
1702.00,99.70
1701.00,99.70
1700.00,99.70
1699.00,99.70
1698.00,99.70
1697.00,99.70
1696.00,99.69
1695.00,99.69
1694.00,99.69
1693.00,99.69
1692.00,99.69
1691.00,99.69
1690.00,99.69
1689.00,99.70
1688.00,99.70
1687.00,99.70
1686.00,99.71
1685.00,99.71
1684.00,99.71
1683.00,99.70
1682.00,99.70
1681.00,99.71
1680.00,99.71
1679.00,99.71
1678.00,99.71
1677.00,99.70
1676.00,99.70
1675.00,99.70
1674.00,99.70
1673.00,99.70
1672.00,99.70
1671.00,99.70
1670.00,99.70
1669.00,99.70
1668.00,99.70
1667.00,99.71
1666.00,99.70
1665.00,99.70
1664.00,99.70
1663.00,99.70
1662.00,99.70
1661.00,99.70
1660.00,99.70
1659.00,99.70
1658.00,99.70
1657.00,99.69
1656.00,99.69
1655.00,99.69
1654.00,99.69
1653.00,99.69
1652.00,99.69
1651.00,99.69
1650.00,99.69
1649.00,99.69
1648.00,99.69
1647.00,99.69
1646.00,99.69
1645.00,99.69
1644.00,99.69
1643.00,99.69
1642.00,99.69
1641.00,99.69
1640.00,99.68
1639.00,99.68
1638.00,99.68
1637.00,99.69
1636.00,99.69
1635.00,99.69
1634.00,99.69
1633.00,99.69
1632.00,99.69
1631.00,99.69
1630.00,99.69
1629.00,99.70
1628.00,99.70
1627.00,99.70
1626.00,99.69
1625.00,99.69
1624.00,99.69
1623.00,99.69
1622.00,99.69
1621.00,99.69
1620.00,99.69
1619.00,99.69
1618.00,99.69
1617.00,99.69
1616.00,99.68
1615.00,99.68
1614.00,99.68
1613.00,99.68
1612.00,99.68
1611.00,99.68
1610.00,99.68
1609.00,99.68
1608.00,99.68
1607.00,99.69
1606.00,99.69
1605.00,99.69
1604.00,99.69
1603.00,99.69
1602.00,99.70
1601.00,99.70
1600.00,99.69
1599.00,99.69
1598.00,99.70
1597.00,99.70
1596.00,99.69
1595.00,99.69
1594.00,99.69
1593.00,99.69
1592.00,99.69
1591.00,99.69
1590.00,99.69
1589.00,99.69
1588.00,99.69
1587.00,99.69
1586.00,99.69
1585.00,99.69
1584.00,99.68
1583.00,99.68
1582.00,99.68
1581.00,99.68
1580.00,99.67
1579.00,99.67
1578.00,99.68
1577.00,99.68
1576.00,99.68
1575.00,99.68
1574.00,99.68
1573.00,99.68
1572.00,99.68
1571.00,99.68
1570.00,99.68
1569.00,99.69
1568.00,99.69
1567.00,99.69
1566.00,99.69
1565.00,99.68
1564.00,99.68
1563.00,99.68
1562.00,99.68
1561.00,99.68
1560.00,99.68
1559.00,99.69
1558.00,99.69
1557.00,99.69
1556.00,99.69
1555.00,99.68
1554.00,99.68
1553.00,99.68
1552.00,99.68
1551.00,99.68
1550.00,99.68
1549.00,99.68
1548.00,99.68
1547.00,99.68
1546.00,99.68
1545.00,99.69
1544.00,99.68
1543.00,99.68
1542.00,99.68
1541.00,99.68
1540.00,99.68
1539.00,99.68
1538.00,99.69
1537.00,99.69
1536.00,99.69
1535.00,99.69
1534.00,99.69
1533.00,99.69
1532.00,99.68
1531.00,99.68
1530.00,99.69
1529.00,99.69
1528.00,99.68
1527.00,99.68
1526.00,99.68
1525.00,99.67
1524.00,99.67
1523.00,99.66
1522.00,99.66
1521.00,99.66
1520.00,99.66
1519.00,99.66
1518.00,99.66
1517.00,99.65
1516.00,99.64
1515.00,99.64
1514.00,99.64
1513.00,99.65
1512.00,99.65
1511.00,99.65
1510.00,99.64
1509.00,99.64
1508.00,99.63
1507.00,99.63
1506.00,99.63
1505.00,99.63
1504.00,99.63
1503.00,99.63
1502.00,99.62
1501.00,99.62
1500.00,99.61
1499.00,99.60
1498.00,99.60
1497.00,99.59
1496.00,99.58
1495.00,99.57
1494.00,99.57
1493.00,99.56
1492.00,99.54
1491.00,99.53
1490.00,99.52
1489.00,99.50
1488.00,99.48
1487.00,99.46
1486.00,99.43
1485.00,99.41
1484.00,99.37
1483.00,99.34
1482.00,99.31
1481.00,99.26
1480.00,99.21
1479.00,99.16
1478.00,99.09
1477.00,98.99
1476.00,98.86
1475.00,98.71
1474.00,98.53
1473.00,98.33
1472.00,98.14
1471.00,97.98
1470.00,97.82
1469.00,97.64
1468.00,97.43
1467.00,97.18
1466.00,96.88
1465.00,96.55
1464.00,96.26
1463.00,96.06
1462.00,95.94
1461.00,95.86
1460.00,95.82
1459.00,95.80
1458.00,95.77
1457.00,95.75
1456.00,95.72
1455.00,95.71
1454.00,95.70
1453.00,95.72
1452.00,95.76
1451.00,95.85
1450.00,96.00
1449.00,96.22
1448.00,96.51
1447.00,96.84
1446.00,97.14
1445.00,97.41
1444.00,97.65
1443.00,97.85
1442.00,98.00
1441.00,98.11
1440.00,98.17
1439.00,98.20
1438.00,98.20
1437.00,98.20
1436.00,98.25
1435.00,98.35
1434.00,98.47
1433.00,98.63
1432.00,98.78
1431.00,98.93
1430.00,99.04
1429.00,99.12
1428.00,99.17
1427.00,99.21
1426.00,99.23
1425.00,99.25
1424.00,99.26
1423.00,99.26
1422.00,99.26
1421.00,99.26
1420.00,99.26
1419.00,99.25
1418.00,99.25
1417.00,99.27
1416.00,99.29
1415.00,99.30
1414.00,99.30
1413.00,99.30
1412.00,99.28
1411.00,99.27
1410.00,99.26
1409.00,99.27
1408.00,99.29
1407.00,99.31
1406.00,99.31
1405.00,99.32
1404.00,99.32
1403.00,99.31
1402.00,99.30
1401.00,99.30
1400.00,99.29
1399.00,99.27
1398.00,99.26
1397.00,99.25
1396.00,99.24
1395.00,99.24
1394.00,99.23
1393.00,99.22
1392.00,99.21
1391.00,99.20
1390.00,99.17
1389.00,99.12
1388.00,99.04
1387.00,98.91
1386.00,98.72
1385.00,98.48
1384.00,98.16
1383.00,97.72
1382.00,97.18
1381.00,96.52
1380.00,95.77
1379.00,94.98
1378.00,94.29
1377.00,93.82
1376.00,93.68
1375.00,93.94
1374.00,94.52
1373.00,95.24
1372.00,95.93
1371.00,96.53
1370.00,97.05
1369.00,97.47
1368.00,97.77
1367.00,97.96
1366.00,98.07
1365.00,98.12
1364.00,98.11
1363.00,98.06
1362.00,97.97
1361.00,97.89
1360.00,97.82
1359.00,97.79
1358.00,97.83
1357.00,97.92
1356.00,98.05
1355.00,98.20
1354.00,98.35
1353.00,98.48
1352.00,98.60
1351.00,98.70
1350.00,98.78
1349.00,98.86
1348.00,98.92
1347.00,98.99
1346.00,99.04
1345.00,99.09
1344.00,99.13
1343.00,99.17
1342.00,99.20
1341.00,99.22
1340.00,99.24
1339.00,99.26
1338.00,99.26
1337.00,99.26
1336.00,99.27
1335.00,99.27
1334.00,99.26
1333.00,99.26
1332.00,99.25
1331.00,99.24
1330.00,99.23
1329.00,99.24
1328.00,99.25
1327.00,99.27
1326.00,99.30
1325.00,99.32
1324.00,99.34
1323.00,99.36
1322.00,99.38
1321.00,99.40
1320.00,99.41
1319.00,99.42
1318.00,99.43
1317.00,99.44
1316.00,99.44
1315.00,99.44
1314.00,99.45
1313.00,99.44
1312.00,99.44
1311.00,99.43
1310.00,99.40
1309.00,99.37
1308.00,99.33
1307.00,99.28
1306.00,99.23
1305.00,99.19
1304.00,99.18
1303.00,99.20
1302.00,99.23
1301.00,99.25
1300.00,99.27
1299.00,99.27
1298.00,99.28
1297.00,99.28
1296.00,99.29
1295.00,99.31
1294.00,99.32
1293.00,99.34
1292.00,99.35
1291.00,99.37
1290.00,99.38
1289.00,99.39
1288.00,99.40
1287.00,99.41
1286.00,99.42
1285.00,99.42
1284.00,99.43
1283.00,99.43
1282.00,99.44
1281.00,99.44
1280.00,99.45
1279.00,99.45
1278.00,99.45
1277.00,99.45
1276.00,99.45
1275.00,99.45
1274.00,99.45
1273.00,99.45
1272.00,99.44
1271.00,99.44
1270.00,99.43
1269.00,99.42
1268.00,99.41
1267.00,99.40
1266.00,99.39
1265.00,99.39
1264.00,99.37
1263.00,99.36
1262.00,99.34
1261.00,99.31
1260.00,99.27
1259.00,99.23
1258.00,99.19
1257.00,99.16
1256.00,99.16
1255.00,99.17
1254.00,99.20
1253.00,99.24
1252.00,99.27
1251.00,99.28
1250.00,99.27
1249.00,99.25
1248.00,99.21
1247.00,99.17
1246.00,99.13
1245.00,99.08
1244.00,99.03
1243.00,98.98
1242.00,98.94
1241.00,98.92
1240.00,98.94
1239.00,98.99
1238.00,99.06
1237.00,99.13
1236.00,99.21
1235.00,99.27
1234.00,99.33
1233.00,99.37
1232.00,99.41
1231.00,99.44
1230.00,99.46
1229.00,99.47
1228.00,99.47
1227.00,99.47
1226.00,99.48
1225.00,99.48
1224.00,99.49
1223.00,99.49
1222.00,99.48
1221.00,99.47
1220.00,99.47
1219.00,99.46
1218.00,99.46
1217.00,99.47
1216.00,99.48
1215.00,99.49
1214.00,99.50
1213.00,99.51
1212.00,99.51
1211.00,99.52
1210.00,99.53
1209.00,99.53
1208.00,99.52
1207.00,99.52
1206.00,99.51
1205.00,99.50
1204.00,99.50
1203.00,99.50
1202.00,99.50
1201.00,99.50
1200.00,99.49
1199.00,99.49
1198.00,99.47
1197.00,99.46
1196.00,99.45
1195.00,99.44
1194.00,99.42
1193.00,99.40
1192.00,99.37
1191.00,99.34
1190.00,99.31
1189.00,99.26
1188.00,99.18
1187.00,99.08
1186.00,98.94
1185.00,98.78
1184.00,98.62
1183.00,98.49
1182.00,98.40
1181.00,98.36
1180.00,98.36
1179.00,98.38
1178.00,98.40
1177.00,98.41
1176.00,98.39
1175.00,98.35
1174.00,98.27
1173.00,98.17
1172.00,98.06
1171.00,97.95
1170.00,97.86
1169.00,97.81
1168.00,97.80
1167.00,97.85
1166.00,97.94
1165.00,98.05
1164.00,98.16
1163.00,98.28
1162.00,98.39
1161.00,98.49
1160.00,98.58
1159.00,98.65
1158.00,98.71
1157.00,98.75
1156.00,98.78
1155.00,98.81
1154.00,98.84
1153.00,98.87
1152.00,98.90
1151.00,98.94
1150.00,98.99
1149.00,99.03
1148.00,99.07
1147.00,99.11
1146.00,99.15
1145.00,99.19
1144.00,99.22
1143.00,99.26
1142.00,99.29
1141.00,99.32
1140.00,99.35
1139.00,99.37
1138.00,99.40
1137.00,99.42
1136.00,99.44
1135.00,99.45
1134.00,99.47
1133.00,99.47
1132.00,99.48
1131.00,99.47
1130.00,99.47
1129.00,99.46
1128.00,99.46
1127.00,99.46
1126.00,99.47
1125.00,99.48
1124.00,99.49
1123.00,99.49
1122.00,99.49
1121.00,99.49
1120.00,99.49
1119.00,99.48
1118.00,99.48
1117.00,99.48
1116.00,99.48
1115.00,99.47
1114.00,99.47
1113.00,99.47
1112.00,99.46
1111.00,99.45
1110.00,99.44
1109.00,99.43
1108.00,99.41
1107.00,99.39
1106.00,99.37
1105.00,99.35
1104.00,99.32
1103.00,99.31
1102.00,99.30
1101.00,99.31
1100.00,99.33
1099.00,99.35
1098.00,99.38
1097.00,99.41
1096.00,99.44
1095.00,99.45
1094.00,99.46
1093.00,99.47
1092.00,99.47
1091.00,99.47
1090.00,99.48
1089.00,99.48
1088.00,99.48
1087.00,99.48
1086.00,99.47
1085.00,99.48
1084.00,99.48
1083.00,99.49
1082.00,99.49
1081.00,99.49
1080.00,99.49
1079.00,99.48
1078.00,99.48
1077.00,99.48
1076.00,99.48
1075.00,99.48
1074.00,99.48
1073.00,99.48
1072.00,99.48
1071.00,99.48
1070.00,99.48
1069.00,99.48
1068.00,99.46
1067.00,99.43
1066.00,99.41
1065.00,99.39
1064.00,99.38
1063.00,99.38
1062.00,99.39
1061.00,99.40
1060.00,99.40
1059.00,99.40
1058.00,99.40
1057.00,99.39
1056.00,99.39
1055.00,99.39
1054.00,99.39
1053.00,99.40
1052.00,99.40
1051.00,99.39
1050.00,99.38
1049.00,99.37
1048.00,99.36
1047.00,99.36
1046.00,99.35
1045.00,99.35
1044.00,99.35
1043.00,99.37
1042.00,99.38
1041.00,99.40
1040.00,99.42
1039.00,99.43
1038.00,99.44
1037.00,99.44
1036.00,99.44
1035.00,99.44
1034.00,99.45
1033.00,99.45
1032.00,99.45
1031.00,99.46
1030.00,99.46
1029.00,99.46
1028.00,99.47
1027.00,99.46
1026.00,99.46
1025.00,99.46
1024.00,99.46
1023.00,99.46
1022.00,99.45
1021.00,99.45
1020.00,99.44
1019.00,99.43
1018.00,99.43
1017.00,99.43
1016.00,99.43
1015.00,99.43
1014.00,99.43
1013.00,99.42
1012.00,99.39
1011.00,99.37
1010.00,99.35
1009.00,99.32
1008.00,99.29
1007.00,99.24
1006.00,99.18
1005.00,99.09
1004.00,98.98
1003.00,98.84
1002.00,98.65
1001.00,98.44
1000.00,98.22
999.00,98.05
998.00,97.98
997.00,98.03
996.00,98.18
995.00,98.38
994.00,98.59
993.00,98.77
992.00,98.92
991.00,99.03
990.00,99.12
989.00,99.18
988.00,99.22
987.00,99.24
986.00,99.24
985.00,99.23
984.00,99.20
983.00,99.15
982.00,99.09
981.00,99.00
980.00,98.87
979.00,98.71
978.00,98.51
977.00,98.28
976.00,98.05
975.00,97.85
974.00,97.70
973.00,97.67
972.00,97.75
971.00,97.95
970.00,98.19
969.00,98.44
968.00,98.65
967.00,98.82
966.00,98.94
965.00,99.02
964.00,99.09
963.00,99.14
962.00,99.18
961.00,99.22
960.00,99.25
959.00,99.28
958.00,99.30
957.00,99.32
956.00,99.33
955.00,99.34
954.00,99.35
953.00,99.36
952.00,99.36
951.00,99.37
950.00,99.38
949.00,99.39
948.00,99.40
947.00,99.40
946.00,99.39
945.00,99.38
944.00,99.37
943.00,99.36
942.00,99.35
941.00,99.34
940.00,99.34
939.00,99.35
938.00,99.36
937.00,99.37
936.00,99.37
935.00,99.38
934.00,99.39
933.00,99.40
932.00,99.41
931.00,99.43
930.00,99.44
929.00,99.45
928.00,99.46
927.00,99.45
926.00,99.45
925.00,99.44
924.00,99.44
923.00,99.45
922.00,99.46
921.00,99.47
920.00,99.48
919.00,99.47
918.00,99.46
917.00,99.45
916.00,99.44
915.00,99.44
914.00,99.44
913.00,99.44
912.00,99.43
911.00,99.43
910.00,99.42
909.00,99.41
908.00,99.40
907.00,99.37
906.00,99.33
905.00,99.27
904.00,99.20
903.00,99.11
902.00,99.02
901.00,98.94
900.00,98.90
899.00,98.90
898.00,98.94
897.00,99.00
896.00,99.08
895.00,99.15
894.00,99.21
893.00,99.26
892.00,99.29
891.00,99.31
890.00,99.33
889.00,99.34
888.00,99.36
887.00,99.38
886.00,99.39
885.00,99.40
