Created as New Dataset,PP granule 3mm GF
cm-1,%T
898.00,97.19
897.00,97.48
896.00,97.83
895.00,98.16
894.00,98.42
893.00,98.61
892.00,98.73
891.00,98.81
890.00,98.87
889.00,98.93
888.00,98.98
887.00,99.02
886.00,99.05
885.00,99.07
884.00,99.07
883.00,99.08
882.00,99.08
881.00,99.09
880.00,99.10
879.00,99.10
878.00,99.10
877.00,99.10
876.00,99.10
875.00,99.09
874.00,99.07
873.00,99.05
872.00,99.04
871.00,99.03
870.00,99.02
869.00,99.00
868.00,98.99
867.00,98.97
866.00,98.95
865.00,98.93
864.00,98.91
863.00,98.88
862.00,98.86
861.00,98.83
860.00,98.80
859.00,98.76
858.00,98.72
857.00,98.69
856.00,98.65
855.00,98.61
854.00,98.57
853.00,98.52
852.00,98.46
851.00,98.38
850.00,98.28
849.00,98.14
848.00,97.93
847.00,97.61
846.00,97.10
845.00,96.32
844.00,95.28
843.00,94.15
842.00,93.33
841.00,93.19
840.00,93.79
839.00,94.88
838.00,96.00
837.00,96.87
836.00,97.43
835.00,97.77
834.00,97.98
833.00,98.13
832.00,98.24
831.00,98.32
830.00,98.39
829.00,98.45
828.00,98.51
827.00,98.56
826.00,98.59
825.00,98.62
824.00,98.63
823.00,98.63
822.00,98.62
821.00,98.60
820.00,98.57
819.00,98.52
818.00,98.44
817.00,98.32
816.00,98.14
815.00,97.90
814.00,97.60
813.00,97.24
812.00,96.88
811.00,96.57
810.00,96.36
809.00,96.30
808.00,96.42
807.00,96.68
806.00,97.03
805.00,97.39
804.00,97.69
803.00,97.92
802.00,98.09
801.00,98.22
800.00,98.32
799.00,98.40
798.00,98.45
797.00,98.49
796.00,98.53
795.00,98.58
794.00,98.64
793.00,98.69
792.00,98.73
791.00,98.75
790.00,98.77
789.00,98.79
788.00,98.82
787.00,98.87
786.00,98.93
785.00,98.99
784.00,99.05
783.00,99.12
782.00,99.17
781.00,99.22
780.00,99.26
779.00,99.28
778.00,99.29
777.00,99.30
776.00,99.30
775.00,99.30
774.00,99.30
773.00,99.29
772.00,99.29
771.00,99.30
770.00,99.31
769.00,99.32
768.00,99.33
767.00,99.32
766.00,99.32
765.00,99.32
764.00,99.33
763.00,99.35
762.00,99.36
761.00,99.37
760.00,99.37
759.00,99.37
758.00,99.36
757.00,99.34
756.00,99.33
755.00,99.32
754.00,99.32
753.00,99.32
752.00,99.32
751.00,99.32
750.00,99.33
749.00,99.32
748.00,99.31
747.00,99.29
746.00,99.27
745.00,99.26
744.00,99.26
743.00,99.24
742.00,99.21
741.00,99.17
740.00,99.12
739.00,99.06
738.00,99.00
737.00,98.92
736.00,98.83
735.00,98.71
734.00,98.54
733.00,98.33
732.00,98.12
731.00,97.96
730.00,97.90
729.00,97.94
728.00,98.04
727.00,98.13
726.00,98.16
725.00,98.12
724.00,98.01
723.00,97.84
722.00,97.63
721.00,97.45
720.00,97.40
719.00,97.55
718.00,97.84
717.00,98.18
716.00,98.48
715.00,98.69
714.00,98.84
713.00,98.96
712.00,99.04
711.00,99.12
710.00,99.17
709.00,99.21
708.00,99.23
707.00,99.23
706.00,99.24
705.00,99.26
704.00,99.29
703.00,99.31
702.00,99.34
701.00,99.36
700.00,99.38
699.00,99.39
698.00,99.37
697.00,99.34
696.00,99.33
695.00,99.32
694.00,99.32
693.00,99.32
692.00,99.33
691.00,99.35
690.00,99.36
689.00,99.37
688.00,99.37
687.00,99.37
686.00,99.37
685.00,99.38
684.00,99.39
683.00,99.39
682.00,99.38
681.00,99.37
680.00,99.35
679.00,99.33
678.00,99.30
677.00,99.25
676.00,99.20
675.00,99.15
674.00,99.12
673.00,99.09
672.00,99.06
671.00,99.04
670.00,99.01
669.00,99.02
668.00,99.09
667.00,99.17
666.00,99.23
665.00,99.29
664.00,99.34
663.00,99.37
662.00,99.38
661.00,99.40
660.00,99.43
659.00,99.46
658.00,99.46
657.00,99.44
656.00,99.45
655.00,99.49
654.00,99.53
653.00,99.54
652.00,99.52
651.00,99.50
650.00,99.48
