Created as New Dataset,PVOH MW 130K
2450.00,98.17
2449.00,98.17
2448.00,98.17
2447.00,98.18
2446.00,98.18
2445.00,98.18
2444.00,98.19
2443.00,98.19
2442.00,98.20
2441.00,98.20
2440.00,98.21
2439.00,98.22
2438.00,98.22
2437.00,98.22
2436.00,98.22
2435.00,98.22
2434.00,98.22
2433.00,98.23
2432.00,98.23
2431.00,98.23
2430.00,98.23
2429.00,98.23
2428.00,98.24
2427.00,98.24
2426.00,98.25
2425.00,98.25
2424.00,98.26
2423.00,98.26
2422.00,98.26
2421.00,98.26
2420.00,98.27
2419.00,98.27
2418.00,98.28
2417.00,98.28
2416.00,98.28
2415.00,98.28
2414.00,98.28
2413.00,98.28
2412.00,98.28
2411.00,98.28
2410.00,98.29
2409.00,98.29
2408.00,98.30
2407.00,98.30
2406.00,98.31
2405.00,98.32
2404.00,98.32
2403.00,98.32
2402.00,98.33
2401.00,98.33
2400.00,98.34
2399.00,98.34
2398.00,98.35
2397.00,98.35
2396.00,98.36
2395.00,98.36
2394.00,98.37
2393.00,98.37
2392.00,98.37
2391.00,98.38
2390.00,98.38
2389.00,98.39
2388.00,98.39
2387.00,98.40
2386.00,98.41
2385.00,98.42
2384.00,98.43
2383.00,98.44
2382.00,98.46
2381.00,98.48
2380.00,98.49
2379.00,98.51
2378.00,98.53
2377.00,98.55
2376.00,98.56
2375.00,98.56
2374.00,98.56
2373.00,98.55
2372.00,98.54
2371.00,98.54
2370.00,98.55
2369.00,98.55
2368.00,98.55
2367.00,98.56
2366.00,98.58
2365.00,98.60
2364.00,98.61
2363.00,98.60
2362.00,98.60
2361.00,98.59
2360.00,98.58
2359.00,98.59
2358.00,98.59
2357.00,98.59
2356.00,98.58
2355.00,98.57
2354.00,98.56
2353.00,98.56
2352.00,98.57
2351.00,98.58
2350.00,98.58
2349.00,98.58
2348.00,98.57
2347.00,98.58
2346.00,98.60
2345.00,98.62
2344.00,98.62
2343.00,98.61
2342.00,98.58
2341.00,98.56
2340.00,98.54
2339.00,98.53
2338.00,98.52
2337.00,98.51
2336.00,98.51
2335.00,98.50
2334.00,98.50
2333.00,98.49
2332.00,98.49
2331.00,98.49
2330.00,98.50
2329.00,98.49
2328.00,98.46
2327.00,98.41
2326.00,98.35
2325.00,98.29
2324.00,98.26
2323.00,98.26
2322.00,98.29
2321.00,98.32
2320.00,98.35
2319.00,98.36
2318.00,98.36
2317.00,98.37
2316.00,98.37
2315.00,98.38
2314.00,98.39
2313.00,98.40
2312.00,98.41
2311.00,98.42
2310.00,98.41
2309.00,98.41
2308.00,98.41
2307.00,98.40
2306.00,98.40
2305.00,98.40
2304.00,98.39
2303.00,98.39
2302.00,98.39
2301.00,98.38
2300.00,98.37
2299.00,98.37
2298.00,98.36
2297.00,98.35
2296.00,98.34
2295.00,98.33
2294.00,98.32
2293.00,98.30
2292.00,98.29
2291.00,98.28
2290.00,98.26
2289.00,98.25
2288.00,98.23
2287.00,98.22
2286.00,98.20
2285.00,98.20
2284.00,98.20
2283.00,98.21
2282.00,98.23
2281.00,98.24
2280.00,98.25
2279.00,98.26
2278.00,98.26
2277.00,98.27
2276.00,98.28
2275.00,98.29
2274.00,98.30
2273.00,98.31
2272.00,98.31
2271.00,98.31
2270.00,98.30
2269.00,98.30
2268.00,98.31
2267.00,98.32
2266.00,98.33
2265.00,98.34
2264.00,98.34
2263.00,98.33
2262.00,98.32
2261.00,98.31
2260.00,98.30
2259.00,98.30
2258.00,98.29
2257.00,98.30
2256.00,98.30
2255.00,98.32
2254.00,98.34
2253.00,98.35
2252.00,98.36
2251.00,98.35
2250.00,98.34
2249.00,98.34
2248.00,98.33
2247.00,98.33
2246.00,98.33
2245.00,98.34
2244.00,98.34
2243.00,98.34
2242.00,98.34
2241.00,98.33
2240.00,98.32
2239.00,98.32
2238.00,98.32
2237.00,98.33
2236.00,98.33
2235.00,98.33
2234.00,98.32
2233.00,98.32
2232.00,98.32
2231.00,98.31
2230.00,98.31
2229.00,98.32
2228.00,98.32
2227.00,98.32
2226.00,98.32
2225.00,98.32
2224.00,98.32
2223.00,98.33
2222.00,98.34
2221.00,98.35
2220.00,98.35
2219.00,98.35
2218.00,98.34
2217.00,98.34
2216.00,98.33
2215.00,98.32
2214.00,98.32
2213.00,98.32
2212.00,98.32
2211.00,98.32
2210.00,98.31
2209.00,98.30
2208.00,98.29
2207.00,98.28
2206.00,98.27
2205.00,98.28
2204.00,98.28
2203.00,98.28
2202.00,98.27
2201.00,98.27
2200.00,98.26
2199.00,98.25
2198.00,98.25
2197.00,98.26
2196.00,98.25
2195.00,98.25
2194.00,98.24
2193.00,98.23
2192.00,98.23
2191.00,98.23
2190.00,98.22
2189.00,98.20
2188.00,98.18
2187.00,98.17
2186.00,98.16
2185.00,98.16
2184.00,98.17
2183.00,98.19
2182.00,98.23
2181.00,98.26
2180.00,98.27
2179.00,98.26
2178.00,98.24
2177.00,98.23
2176.00,98.23
2175.00,98.25
2174.00,98.27
2173.00,98.26
2172.00,98.23
2171.00,98.17
2170.00,98.12
2169.00,98.08
2168.00,98.04
2167.00,98.03
2166.00,98.01
2165.00,97.99
2164.00,97.96
2163.00,97.93
2162.00,97.92
2161.00,97.97
2160.00,98.11
2159.00,98.32
2158.00,98.53
2157.00,98.67
2156.00,98.70
2155.00,98.68
2154.00,98.64
2153.00,98.60
2152.00,98.57
2151.00,98.54
2150.00,98.52
2149.00,98.52
2148.00,98.52
2147.00,98.53
2146.00,98.55
2145.00,98.55
2144.00,98.55
2143.00,98.55
2142.00,98.56
2141.00,98.56
2140.00,98.56
2139.00,98.56
2138.00,98.57
2137.00,98.59
2136.00,98.62
2135.00,98.65
2134.00,98.68
2133.00,98.69
2132.00,98.69
2131.00,98.67
2130.00,98.65
2129.00,98.62
2128.00,98.60
2127.00,98.58
2126.00,98.57
2125.00,98.56
2124.00,98.55
2123.00,98.54
2122.00,98.53
2121.00,98.52
2120.00,98.51
2119.00,98.49
2118.00,98.48
2117.00,98.46
2116.00,98.43
2115.00,98.41
2114.00,98.39
2113.00,98.39
2112.00,98.39
2111.00,98.39
2110.00,98.39
2109.00,98.39
2108.00,98.39
2107.00,98.39
2106.00,98.39
2105.00,98.40
2104.00,98.39
2103.00,98.39
2102.00,98.38
2101.00,98.38
2100.00,98.38
2099.00,98.39
2098.00,98.40
2097.00,98.42
2096.00,98.44
2095.00,98.47
2094.00,98.50
2093.00,98.50
2092.00,98.49
2091.00,98.48
2090.00,98.47
2089.00,98.45
2088.00,98.44
2087.00,98.43
2086.00,98.41
2085.00,98.40
2084.00,98.38
2083.00,98.37
2082.00,98.36
2081.00,98.36
2080.00,98.36
2079.00,98.36
2078.00,98.36
2077.00,98.35
2076.00,98.35
2075.00,98.35
2074.00,98.36
2073.00,98.37
2072.00,98.37
2071.00,98.37
2070.00,98.38
2069.00,98.38
2068.00,98.37
2067.00,98.37
2066.00,98.38
2065.00,98.39
2064.00,98.40
2063.00,98.40
2062.00,98.40
2061.00,98.39
2060.00,98.38
2059.00,98.37
2058.00,98.36
2057.00,98.35
2056.00,98.35
2055.00,98.35
2054.00,98.36
2053.00,98.34
2052.00,98.28
2051.00,98.21
2050.00,98.18
2049.00,98.19
2048.00,98.23
2047.00,98.27
2046.00,98.29
2045.00,98.30
2044.00,98.30
2043.00,98.30
2042.00,98.30
2041.00,98.31
2040.00,98.30
2039.00,98.29
2038.00,98.28
2037.00,98.27
2036.00,98.26
2035.00,98.27
2034.00,98.29
2033.00,98.32
2032.00,98.34
2031.00,98.35
2030.00,98.35
2029.00,98.36
2028.00,98.37
2027.00,98.37
2026.00,98.38
2025.00,98.38
2024.00,98.39
2023.00,98.40
2022.00,98.41
2021.00,98.42
2020.00,98.42
2019.00,98.41
2018.00,98.40
2017.00,98.40
2016.00,98.41
2015.00,98.41
2014.00,98.41
2013.00,98.41
2012.00,98.41
2011.00,98.40
2010.00,98.39
2009.00,98.39
2008.00,98.41
2007.00,98.44
2006.00,98.49
2005.00,98.51
2004.00,98.51
2003.00,98.49
2002.00,98.48
2001.00,98.47
2000.00,98.46
1999.00,98.44
1998.00,98.43
1997.00,98.42
1996.00,98.40
1995.00,98.39
1994.00,98.39
1993.00,98.37
1992.00,98.35
1991.00,98.33
1990.00,98.32
1989.00,98.31
1988.00,98.30
1987.00,98.29
1986.00,98.28
1985.00,98.27
1984.00,98.24
1983.00,98.22
1982.00,98.18
1981.00,98.14
1980.00,98.10
1979.00,98.10
1978.00,98.17
1977.00,98.26
1976.00,98.34
1975.00,98.38
1974.00,98.41
1973.00,98.42
1972.00,98.42
1971.00,98.43
1970.00,98.43
1969.00,98.43
1968.00,98.43
1967.00,98.44
1966.00,98.45
1965.00,98.45
1964.00,98.44
1963.00,98.44
1962.00,98.45
1961.00,98.48
1960.00,98.50
1959.00,98.52
1958.00,98.53
1957.00,98.53
1956.00,98.52
1955.00,98.50
1954.00,98.49
1953.00,98.47
1952.00,98.47
1951.00,98.47
1950.00,98.47
1949.00,98.48
1948.00,98.49
1947.00,98.49
1946.00,98.50
1945.00,98.50
1944.00,98.51
1943.00,98.52
1942.00,98.52
1941.00,98.52
1940.00,98.52
1939.00,98.51
1938.00,98.51
1937.00,98.50
1936.00,98.50
1935.00,98.50
1934.00,98.51
1933.00,98.51
1932.00,98.51
1931.00,98.50
1930.00,98.50
1929.00,98.50
1928.00,98.50
1927.00,98.50
1926.00,98.50
1925.00,98.51
1924.00,98.51
1923.00,98.52
1922.00,98.52
1921.00,98.52
1920.00,98.50
1919.00,98.49
1918.00,98.48
1917.00,98.49
1916.00,98.49
1915.00,98.49
1914.00,98.49
1913.00,98.49
1912.00,98.49
1911.00,98.49
1910.00,98.49
1909.00,98.50
1908.00,98.50
1907.00,98.50
1906.00,98.49
1905.00,98.48
1904.00,98.48
1903.00,98.47
1902.00,98.48
1901.00,98.48
1900.00,98.48
1899.00,98.48
1898.00,98.48
1897.00,98.48
1896.00,98.48
1895.00,98.48
1894.00,98.48
1893.00,98.48
1892.00,98.48
1891.00,98.48
1890.00,98.49
1889.00,98.50
1888.00,98.50
1887.00,98.49
1886.00,98.49
1885.00,98.49
1884.00,98.48
1883.00,98.48
1882.00,98.48
1881.00,98.48
1880.00,98.48
1879.00,98.47
1878.00,98.47
1877.00,98.47
1876.00,98.47
1875.00,98.47
1874.00,98.47
1873.00,98.46
1872.00,98.46
1871.00,98.47
1870.00,98.48
1869.00,98.49
1868.00,98.50
1867.00,98.50
1866.00,98.49
1865.00,98.48
1864.00,98.47
1863.00,98.47
1862.00,98.47
1861.00,98.47
1860.00,98.47
1859.00,98.46
1858.00,98.47
1857.00,98.47
1856.00,98.47
1855.00,98.47
1854.00,98.46
1853.00,98.46
1852.00,98.47
1851.00,98.47
1850.00,98.48
1849.00,98.48
1848.00,98.48
1847.00,98.48
1846.00,98.47
1845.00,98.47
1844.00,98.47
1843.00,98.48
1842.00,98.48
1841.00,98.48
1840.00,98.47
1839.00,98.46
1838.00,98.46
1837.00,98.46
1836.00,98.45
1835.00,98.44
1834.00,98.44
1833.00,98.44
1832.00,98.43
1831.00,98.43
1830.00,98.43
1829.00,98.44
1828.00,98.44
1827.00,98.44
1826.00,98.44
1825.00,98.44
1824.00,98.44
1823.00,98.44
1822.00,98.43
1821.00,98.43
1820.00,98.43
1819.00,98.45
1818.00,98.47
1817.00,98.49
1816.00,98.50
1815.00,98.49
1814.00,98.48
1813.00,98.47
1812.00,98.47
1811.00,98.47
1810.00,98.47
1809.00,98.47
1808.00,98.47
1807.00,98.46
1806.00,98.46
1805.00,98.45
1804.00,98.44
1803.00,98.43
1802.00,98.44
1801.00,98.44
1800.00,98.45
1799.00,98.45
1798.00,98.44
1797.00,98.44
1796.00,98.43
1795.00,98.42
1794.00,98.41
1793.00,98.40
1792.00,98.41
1791.00,98.41
1790.00,98.41
1789.00,98.40
1788.00,98.38
1787.00,98.37
1786.00,98.35
1785.00,98.35
1784.00,98.35
1783.00,98.34
1782.00,98.34
1781.00,98.33
1780.00,98.32
1779.00,98.31
1778.00,98.29
1777.00,98.28
1776.00,98.27
1775.00,98.25
1774.00,98.22
1773.00,98.20
1772.00,98.19
1771.00,98.17
1770.00,98.15
1769.00,98.12
1768.00,98.08
1767.00,98.04
1766.00,97.99
1765.00,97.95
1764.00,97.89
1763.00,97.80
1762.00,97.71
1761.00,97.61
1760.00,97.49
1759.00,97.34
1758.00,97.15
1757.00,96.90
1756.00,96.62
1755.00,96.32
1754.00,95.99
1753.00,95.58
1752.00,95.05
1751.00,94.37
1750.00,93.63
1749.00,92.85
1748.00,92.05
1747.00,91.25
1746.00,90.46
1745.00,89.66
1744.00,88.84
1743.00,88.06
1742.00,87.33
1741.00,86.61
1740.00,85.87
1739.00,85.23
1738.00,84.80
1737.00,84.53
1736.00,84.31
1735.00,84.01
1734.00,83.66
1733.00,83.46
1732.00,83.45
1731.00,83.52
1730.00,83.62
1729.00,83.71
1728.00,83.81
1727.00,83.91
1726.00,84.00
1725.00,84.06
1724.00,84.08
1723.00,84.08
1722.00,84.08
1721.00,84.08
1720.00,84.08
1719.00,84.01
1718.00,83.83
1717.00,83.64
1716.00,83.54
1715.00,83.51
1714.00,83.52
1713.00,83.58
1712.00,83.71
1711.00,83.89
1710.00,84.11
1709.00,84.37
1708.00,84.71
1707.00,85.12
1706.00,85.58
1705.00,86.09
1704.00,86.58
1703.00,87.05
1702.00,87.58
1701.00,88.26
1700.00,88.98
1699.00,89.58
1698.00,90.06
1697.00,90.57
1696.00,91.14
1695.00,91.65
1694.00,92.03
1693.00,92.35
1692.00,92.65
1691.00,92.96
1690.00,93.27
1689.00,93.54
1688.00,93.76
1687.00,93.94
1686.00,94.11
1685.00,94.29
1684.00,94.47
1683.00,94.62
1682.00,94.73
1681.00,94.82
1680.00,94.89
1679.00,94.96
1678.00,95.01
1677.00,95.04
1676.00,95.06
1675.00,95.08
1674.00,95.12
1673.00,95.16
1672.00,95.20
1671.00,95.22
1670.00,95.22
1669.00,95.22
1668.00,95.22
1667.00,95.23
1666.00,95.25
1665.00,95.25
1664.00,95.25
1663.00,95.25
1662.00,95.26
1661.00,95.28
1660.00,95.30
1659.00,95.32
1658.00,95.34
1657.00,95.37
1656.00,95.39
1655.00,95.41
1654.00,95.41
1653.00,95.40
1652.00,95.44
1651.00,95.49
1650.00,95.55
1649.00,95.59
1648.00,95.63
1647.00,95.66
1646.00,95.69
1645.00,95.72
1644.00,95.74
1643.00,95.78
1642.00,95.82
1641.00,95.86
1640.00,95.91
1639.00,95.95
1638.00,96.00
1637.00,96.04
1636.00,96.07
1635.00,96.11
1634.00,96.16
1633.00,96.20
1632.00,96.24
1631.00,96.29
1630.00,96.33
1629.00,96.37
1628.00,96.41
1627.00,96.46
1626.00,96.50
1625.00,96.54
1624.00,96.58
1623.00,96.63
1622.00,96.68
1621.00,96.72
1620.00,96.74
1619.00,96.77
1618.00,96.80
1617.00,96.83
1616.00,96.87
1615.00,96.91
1614.00,96.95
1613.00,96.97
1612.00,96.99
1611.00,97.01
1610.00,97.04
1609.00,97.06
1608.00,97.08
1607.00,97.10
1606.00,97.12
1605.00,97.13
1604.00,97.14
1603.00,97.15
1602.00,97.16
1601.00,97.16
1600.00,97.15
1599.00,97.15
1598.00,97.15
1597.00,97.15
1596.00,97.15
1595.00,97.15
1594.00,97.15
1593.00,97.13
1592.00,97.12
1591.00,97.10
1590.00,97.08
1589.00,97.06
1588.00,97.04
1587.00,97.01
1586.00,96.98
1585.00,96.95
1584.00,96.92
1583.00,96.90
1582.00,96.87
1581.00,96.85
1580.00,96.83
1579.00,96.82
1578.00,96.80
1577.00,96.77
1576.00,96.74
1575.00,96.73
1574.00,96.73
1573.00,96.73
1572.00,96.72
1571.00,96.72
1570.00,96.72
1569.00,96.72
1568.00,96.73
1567.00,96.74
1566.00,96.75
1565.00,96.76
1564.00,96.77
1563.00,96.78
1562.00,96.80
1561.00,96.81
1560.00,96.81
1559.00,96.83
1558.00,96.88
1557.00,96.89
1556.00,96.89
1555.00,96.90
1554.00,96.91
1553.00,96.92
1552.00,96.93
1551.00,96.94
1550.00,96.96
1549.00,96.96
1548.00,96.95
1547.00,96.95
1546.00,96.96
1545.00,96.97
1544.00,96.98
1543.00,96.99
1542.00,97.01
1541.00,97.02
1540.00,97.03
1539.00,97.04
1538.00,97.04
1537.00,97.04
1536.00,97.04
1535.00,97.04
1534.00,97.05
1533.00,97.05
1532.00,97.04
1531.00,97.04
1530.00,97.04
1529.00,97.03
1528.00,97.01
1527.00,97.01
1526.00,97.01
1525.00,97.00
1524.00,96.98
1523.00,96.97
1522.00,96.96
1521.00,96.93
1520.00,96.91
1519.00,96.90
1518.00,96.89
1517.00,96.86
1516.00,96.82
1515.00,96.79
1514.00,96.76
1513.00,96.72
1512.00,96.68
1511.00,96.67
1510.00,96.67
1509.00,96.65
1508.00,96.60
1507.00,96.52
1506.00,96.43
1505.00,96.33
1504.00,96.27
1503.00,96.23
1502.00,96.19
1501.00,96.13
1500.00,96.05
1499.00,95.97
1498.00,95.89
1497.00,95.77
1496.00,95.63
1495.00,95.53
1494.00,95.45
1493.00,95.36
1492.00,95.25
1491.00,95.13
1490.00,94.99
1489.00,94.82
1488.00,94.64
1487.00,94.46
1486.00,94.29
1485.00,94.11
1484.00,93.93
1483.00,93.76
1482.00,93.56
1481.00,93.35
1480.00,93.14
1479.00,92.95
1478.00,92.76
1477.00,92.54
1476.00,92.32
1475.00,92.10
1474.00,91.85
1473.00,91.53
1472.00,91.19
1471.00,90.93
1470.00,90.73
1469.00,90.54
1468.00,90.35
1467.00,90.14
1466.00,89.88
1465.00,89.57
1464.00,89.27
1463.00,89.05
1462.00,88.88
1461.00,88.73
1460.00,88.57
1459.00,88.38
1458.00,88.06
1457.00,87.62
1456.00,87.25
1455.00,87.03
1454.00,86.88
1453.00,86.70
1452.00,86.50
1451.00,86.30
1450.00,86.10
1449.00,85.87
1448.00,85.62
1447.00,85.39
1446.00,85.20
1445.00,85.02
1444.00,84.85
1443.00,84.69
1442.00,84.52
1441.00,84.37
1440.00,84.24
1439.00,84.15
1438.00,84.01
1437.00,83.80
1436.00,83.58
1435.00,83.47
1434.00,83.43
1433.00,83.40
1432.00,83.36
1431.00,83.33
1430.00,83.28
1429.00,83.23
1428.00,83.22
1427.00,83.24
1426.00,83.29
1425.00,83.32
1424.00,83.35
1423.00,83.40
1422.00,83.48
1421.00,83.56
1420.00,83.64
1419.00,83.71
1418.00,83.79
1417.00,83.89
1416.00,84.01
1415.00,84.15
1414.00,84.29
1413.00,84.43
1412.00,84.58
1411.00,84.74
1410.00,84.91
1409.00,85.09
1408.00,85.28
1407.00,85.48
1406.00,85.69
1405.00,85.91
1404.00,86.12
1403.00,86.34
1402.00,86.56
1401.00,86.78
1400.00,87.02
1399.00,87.25
1398.00,87.46
1397.00,87.64
1396.00,87.79
1395.00,87.90
1394.00,87.97
1393.00,88.00
1392.00,87.99
1391.00,87.95
1390.00,87.85
1389.00,87.67
1388.00,87.38
1387.00,87.00
1386.00,86.58
1385.00,86.15
1384.00,85.70
1383.00,85.22
1382.00,84.71
1381.00,84.21
1380.00,83.71
1379.00,83.26
1378.00,82.87
1377.00,82.56
1376.00,82.33
1375.00,82.16
1374.00,82.07
1373.00,82.07
1372.00,82.17
1371.00,82.36
1370.00,82.60
1369.00,82.88
1368.00,83.18
1367.00,83.47
1366.00,83.76
1365.00,84.03
1364.00,84.30
1363.00,84.57
1362.00,84.81
1361.00,85.03
1360.00,85.24
1359.00,85.45
1358.00,85.66
1357.00,85.87
1356.00,86.06
1355.00,86.23
1354.00,86.37
1353.00,86.48
1352.00,86.56
1351.00,86.62
1350.00,86.66
1349.00,86.66
1348.00,86.64
1347.00,86.60
1346.00,86.54
1345.00,86.46
1344.00,86.38
1343.00,86.29
1342.00,86.20
1341.00,86.10
1340.00,85.96
1339.00,85.82
1338.00,85.68
1337.00,85.55
1336.00,85.44
1335.00,85.34
1334.00,85.25
1333.00,85.17
1332.00,85.08
1331.00,85.01
1330.00,84.95
1329.00,84.90
1328.00,84.85
1327.00,84.82
1326.00,84.80
1325.00,84.79
1324.00,84.79
1323.00,84.81
1322.00,84.83
1321.00,84.87
1320.00,84.91
1319.00,84.96
1318.00,85.02
1317.00,85.09
1316.00,85.16
1315.00,85.24
1314.00,85.32
1313.00,85.40
1312.00,85.48
1311.00,85.57
1310.00,85.65
1309.00,85.74
1308.00,85.82
1307.00,85.90
1306.00,85.97
1305.00,86.03
1304.00,86.08
1303.00,86.13
1302.00,86.16
1301.00,86.18
1300.00,86.18
1299.00,86.17
1298.00,86.15
1297.00,86.11
1296.00,86.04
1295.00,85.96
1294.00,85.86
1293.00,85.73
1292.00,85.56
1291.00,85.38
1290.00,85.16
1289.00,84.91
1288.00,84.63
1287.00,84.33
1286.00,84.00
1285.00,83.66
1284.00,83.30
1283.00,82.92
1282.00,82.54
1281.00,82.14
1280.00,81.73
1279.00,81.32
1278.00,80.91
1277.00,80.50
1276.00,80.10
1275.00,79.71
1274.00,79.34
1273.00,78.98
1272.00,78.63
1271.00,78.30
1270.00,77.98
1269.00,77.69
1268.00,77.41
1267.00,77.16
1266.00,76.93
1265.00,76.72
1264.00,76.53
1263.00,76.36
1262.00,76.22
1261.00,76.10
1260.00,75.98
1259.00,75.88
1258.00,75.80
1257.00,75.74
1256.00,75.68
1255.00,75.63
1254.00,75.60
1253.00,75.56
1252.00,75.52
1251.00,75.48
1250.00,75.45
1249.00,75.42
1248.00,75.37
1247.00,75.34
1246.00,75.31
1245.00,75.28
1244.00,75.24
1243.00,75.22
1242.00,75.22
1241.00,75.22
1240.00,75.23
1239.00,75.28
1238.00,75.37
1237.00,75.50
1236.00,75.66
1235.00,75.89
1234.00,76.17
1233.00,76.49
1232.00,76.87
1231.00,77.29
1230.00,77.76
1229.00,78.25
1228.00,78.76
1227.00,79.29
1226.00,79.85
1225.00,80.40
1224.00,80.96
1223.00,81.51
1222.00,82.06
1221.00,82.58
1220.00,83.07
1219.00,83.55
1218.00,84.00
1217.00,84.43
1216.00,84.84
1215.00,85.22
1214.00,85.57
1213.00,85.90
1212.00,86.21
1211.00,86.51
1210.00,86.79
1209.00,87.05
1208.00,87.29
1207.00,87.53
1206.00,87.76
1205.00,87.97
1204.00,88.18
1203.00,88.37
1202.00,88.54
1201.00,88.70
1200.00,88.86
1199.00,89.01
1198.00,89.16
1197.00,89.30
1196.00,89.43
1195.00,89.56
1194.00,89.67
1193.00,89.78
1192.00,89.88
1191.00,89.97
1190.00,90.05
1189.00,90.13
1188.00,90.21
1187.00,90.29
1186.00,90.37
1185.00,90.44
1184.00,90.51
1183.00,90.58
1182.00,90.65
1181.00,90.71
1180.00,90.77
1179.00,90.83
1178.00,90.89
1177.00,90.95
1176.00,91.01
1175.00,91.09
1174.00,91.16
1173.00,91.22
1172.00,91.28
1171.00,91.35
1170.00,91.41
1169.00,91.48
1168.00,91.55
1167.00,91.61
1166.00,91.67
1165.00,91.72
1164.00,91.77
1163.00,91.80
1162.00,91.81
1161.00,91.80
1160.00,91.76
1159.00,91.69
1158.00,91.56
1157.00,91.36
1156.00,91.05
1155.00,90.64
1154.00,90.09
1153.00,89.41
1152.00,88.59
1151.00,87.64
1150.00,86.60
1149.00,85.48
1148.00,84.34
1147.00,83.24
1146.00,82.23
1145.00,81.37
1144.00,80.68
1143.00,80.20
1142.00,79.93
1141.00,79.83
1140.00,79.85
1139.00,79.95
1138.00,80.09
1137.00,80.21
1136.00,80.30
1135.00,80.37
1134.00,80.41
1133.00,80.42
1132.00,80.41
1131.00,80.39
1130.00,80.36
1129.00,80.32
1128.00,80.27
1127.00,80.22
1126.00,80.18
1125.00,80.12
1124.00,80.06
1123.00,80.01
1122.00,79.94
1121.00,79.86
1120.00,79.76
1119.00,79.64
1118.00,79.52
1117.00,79.37
1116.00,79.20
1115.00,79.00
1114.00,78.78
1113.00,78.51
1112.00,78.21
1111.00,77.86
1110.00,77.46
1109.00,77.00
1108.00,76.48
1107.00,75.93
1106.00,75.34
1105.00,74.73
1104.00,74.12
1103.00,73.51
1102.00,72.94
1101.00,72.39
1100.00,71.87
1099.00,71.40
1098.00,70.99
1097.00,70.62
1096.00,70.28
1095.00,69.99
1094.00,69.75
1093.00,69.55
1092.00,69.37
1091.00,69.24
1090.00,69.16
1089.00,69.10
1088.00,69.07
1087.00,69.08
1086.00,69.14
1085.00,69.21
1084.00,69.30
1083.00,69.42
1082.00,69.56
1081.00,69.70
1080.00,69.84
1079.00,70.00
1078.00,70.18
1077.00,70.35
1076.00,70.51
1075.00,70.68
1074.00,70.84
1073.00,71.00
1072.00,71.14
1071.00,71.28
1070.00,71.43
1069.00,71.57
1068.00,71.70
1067.00,71.85
1066.00,72.01
1065.00,72.16
1064.00,72.31
1063.00,72.47
1062.00,72.63
1061.00,72.77
1060.00,72.89
1059.00,73.02
1058.00,73.14
1057.00,73.24
1056.00,73.32
1055.00,73.38
1054.00,73.42
1053.00,73.44
1052.00,73.43
1051.00,73.42
1050.00,73.41
1049.00,73.40
1048.00,73.39
1047.00,73.39
1046.00,73.42
1045.00,73.46
1044.00,73.51
1043.00,73.58
1042.00,73.67
1041.00,73.75
1040.00,73.82
1039.00,73.87
1038.00,73.92
1037.00,73.94
1036.00,73.92
1035.00,73.88
1034.00,73.80
1033.00,73.69
1032.00,73.53
1031.00,73.36
1030.00,73.18
1029.00,72.97
1028.00,72.77
1027.00,72.57
1026.00,72.41
1025.00,72.26
1024.00,72.15
1023.00,72.11
1022.00,72.15
1021.00,72.26
1020.00,72.45
1019.00,72.73
1018.00,73.09
1017.00,73.52
1016.00,73.99
1015.00,74.51
1014.00,75.07
1013.00,75.64
1012.00,76.20
1011.00,76.76
1010.00,77.31
1009.00,77.83
1008.00,78.33
1007.00,78.80
1006.00,79.25
1005.00,79.67
1004.00,80.05
1003.00,80.43
1002.00,80.78
1001.00,81.11
1000.00,81.43
999.00,81.73
998.00,82.02
997.00,82.30
996.00,82.55
995.00,82.80
994.00,83.03
993.00,83.25
992.00,83.46
991.00,83.66
990.00,83.85
989.00,84.04
988.00,84.22
987.00,84.38
986.00,84.55
985.00,84.70
984.00,84.85
983.00,84.99
982.00,85.13
981.00,85.26
980.00,85.38
979.00,85.49
978.00,85.61
977.00,85.72
976.00,85.82
975.00,85.92
974.00,86.00
973.00,86.08
972.00,86.14
971.00,86.20
970.00,86.25
969.00,86.29
968.00,86.32
967.00,86.35
966.00,86.37
965.00,86.37
964.00,86.36
963.00,86.34
962.00,86.31
961.00,86.27
960.00,86.20
959.00,86.11
958.00,85.99
957.00,85.84
956.00,85.68
955.00,85.50
954.00,85.31
953.00,85.11
952.00,84.91
951.00,84.71
950.00,84.55
949.00,84.41
948.00,84.30
947.00,84.24
946.00,84.21
945.00,84.22
944.00,84.25
943.00,84.30
942.00,84.38
941.00,84.48
940.00,84.59
939.00,84.70
938.00,84.82
937.00,84.92
936.00,85.03
935.00,85.13
934.00,85.22
933.00,85.31
932.00,85.39
931.00,85.46
930.00,85.52
929.00,85.57
928.00,85.61
927.00,85.65
926.00,85.70
925.00,85.73
924.00,85.74
923.00,85.76
922.00,85.78
921.00,85.81
920.00,85.83
919.00,85.85
918.00,85.87
917.00,85.91
916.00,85.96
915.00,86.02
914.00,86.09
913.00,86.16
912.00,86.24
911.00,86.33
910.00,86.44
909.00,86.54
908.00,86.63
907.00,86.72
906.00,86.80
905.00,86.88
904.00,86.95
903.00,87.02
902.00,87.09
901.00,87.16
900.00,87.22
899.00,87.28
898.00,87.33
897.00,87.37
896.00,87.41
895.00,87.45
894.00,87.49
893.00,87.54
892.00,87.59
891.00,87.66
890.00,87.75
889.00,87.85
888.00,87.95
887.00,88.06
886.00,88.18
885.00,88.30
