Created as New Dataset,EVOH (32mol% ethylene) Soarnol
cm-1,%T
899.00,84.18
898.00,84.18
897.00,84.17
896.00,84.16
895.00,84.16
894.00,84.17
893.00,84.18
892.00,84.19
891.00,84.21
890.00,84.24
889.00,84.29
888.00,84.35
887.00,84.41
886.00,84.47
885.00,84.53
884.00,84.59
883.00,84.66
882.00,84.74
881.00,84.83
880.00,84.91
879.00,84.99
878.00,85.06
877.00,85.12
876.00,85.17
875.00,85.22
874.00,85.27
873.00,85.31
872.00,85.32
871.00,85.29
870.00,85.22
869.00,85.10
868.00,84.92
867.00,84.70
866.00,84.42
865.00,84.08
864.00,83.70
863.00,83.27
862.00,82.82
861.00,82.34
860.00,81.85
859.00,81.37
858.00,80.89
857.00,80.40
856.00,79.92
855.00,79.45
854.00,79.01
853.00,78.58
852.00,78.19
851.00,77.82
850.00,77.50
849.00,77.22
848.00,76.98
847.00,76.80
846.00,76.66
845.00,76.54
844.00,76.45
843.00,76.38
842.00,76.34
841.00,76.31
840.00,76.28
839.00,76.24
838.00,76.19
837.00,76.13
836.00,76.06
835.00,75.98
834.00,75.91
833.00,75.84
832.00,75.77
831.00,75.71
830.00,75.68
829.00,75.65
828.00,75.65
827.00,75.67
826.00,75.73
825.00,75.82
824.00,75.94
823.00,76.11
822.00,76.33
821.00,76.57
820.00,76.83
819.00,77.12
818.00,77.43
817.00,77.75
816.00,78.07
815.00,78.40
814.00,78.75
813.00,79.10
812.00,79.45
811.00,79.79
810.00,80.14
809.00,80.47
808.00,80.78
807.00,81.08
806.00,81.37
805.00,81.63
804.00,81.87
803.00,82.08
802.00,82.27
801.00,82.44
800.00,82.59
799.00,82.71
798.00,82.82
797.00,82.91
796.00,82.99
795.00,83.06
794.00,83.12
793.00,83.16
792.00,83.17
791.00,83.18
790.00,83.18
789.00,83.17
788.00,83.15
787.00,83.13
786.00,83.12
785.00,83.09
784.00,83.05
783.00,83.00
782.00,82.94
781.00,82.89
780.00,82.83
779.00,82.77
778.00,82.71
777.00,82.64
776.00,82.57
775.00,82.51
774.00,82.46
773.00,82.40
772.00,82.33
771.00,82.26
770.00,82.19
769.00,82.12
768.00,82.04
767.00,81.96
766.00,81.87
765.00,81.79
764.00,81.71
763.00,81.63
762.00,81.55
761.00,81.47
760.00,81.38
759.00,81.29
758.00,81.20
757.00,81.10
756.00,80.99
755.00,80.89
754.00,80.80
753.00,80.70
752.00,80.60
751.00,80.49
750.00,80.38
749.00,80.27
748.00,80.14
747.00,80.01
746.00,79.89
745.00,79.76
744.00,79.64
743.00,79.52
742.00,79.40
741.00,79.29
740.00,79.17
739.00,79.07
738.00,78.97
737.00,78.87
736.00,78.76
735.00,78.66
734.00,78.56
733.00,78.46
732.00,78.34
731.00,78.22
730.00,78.09
729.00,77.96
728.00,77.82
727.00,77.69
726.00,77.57
725.00,77.47
724.00,77.38
723.00,77.32
722.00,77.29
721.00,77.26
720.00,77.25
719.00,77.24
718.00,77.26
717.00,77.26
716.00,77.25
715.00,77.23
714.00,77.21
713.00,77.18
712.00,77.13
711.00,77.08
710.00,77.03
709.00,76.98
708.00,76.92
707.00,76.86
706.00,76.79
705.00,76.71
704.00,76.62
703.00,76.54
702.00,76.47
701.00,76.40
700.00,76.30
699.00,76.21
698.00,76.12
697.00,76.04
696.00,75.97
695.00,75.92
694.00,75.88
693.00,75.82
692.00,75.74
691.00,75.66
690.00,75.59
689.00,75.52
688.00,75.43
687.00,75.34
686.00,75.28
685.00,75.22
684.00,75.16
683.00,75.08
682.00,75.00
681.00,74.91
680.00,74.83
679.00,74.77
678.00,74.72
677.00,74.65
676.00,74.56
675.00,74.46
674.00,74.36
673.00,74.26
672.00,74.19
671.00,74.15
670.00,74.12
669.00,74.01
668.00,73.79
667.00,73.61
666.00,73.55
665.00,73.52
664.00,73.46
663.00,73.38
662.00,73.32
661.00,73.26
660.00,73.19
659.00,73.11
658.00,73.06
657.00,73.01
656.00,72.96
655.00,72.91
654.00,72.87
653.00,72.80
652.00,72.69
651.00,72.60
650.00,72.54
