Created as New Dataset,PVOH MW 31K
cm-1,%T
896.00,94.92
895.00,94.93
894.00,94.95
893.00,94.98
892.00,95.01
891.00,95.04
890.00,95.07
889.00,95.10
888.00,95.12
887.00,95.15
886.00,95.18
885.00,95.21
884.00,95.24
883.00,95.28
882.00,95.33
881.00,95.39
880.00,95.44
879.00,95.49
878.00,95.53
877.00,95.57
876.00,95.59
875.00,95.59
874.00,95.56
873.00,95.52
872.00,95.45
871.00,95.36
870.00,95.26
869.00,95.12
868.00,94.94
867.00,94.73
866.00,94.50
865.00,94.25
864.00,93.98
863.00,93.72
862.00,93.45
861.00,93.19
860.00,92.93
859.00,92.69
858.00,92.46
857.00,92.25
856.00,92.05
855.00,91.87
854.00,91.72
853.00,91.59
852.00,91.47
851.00,91.36
850.00,91.26
849.00,91.17
848.00,91.09
847.00,91.03
846.00,90.99
845.00,90.96
844.00,90.94
843.00,90.93
842.00,90.93
841.00,90.93
840.00,90.94
839.00,90.95
838.00,90.98
837.00,91.00
836.00,91.01
835.00,91.03
834.00,91.05
833.00,91.06
832.00,91.08
831.00,91.11
830.00,91.13
829.00,91.15
828.00,91.17
827.00,91.20
826.00,91.24
825.00,91.28
824.00,91.31
823.00,91.35
822.00,91.39
821.00,91.42
820.00,91.45
819.00,91.51
818.00,91.60
817.00,91.71
816.00,91.83
815.00,91.96
814.00,92.10
813.00,92.23
812.00,92.36
811.00,92.48
810.00,92.60
809.00,92.71
808.00,92.80
807.00,92.87
806.00,92.95
805.00,93.03
804.00,93.11
803.00,93.19
802.00,93.26
801.00,93.31
800.00,93.34
799.00,93.36
798.00,93.37
797.00,93.38
796.00,93.39
795.00,93.42
794.00,93.45
793.00,93.49
792.00,93.52
791.00,93.56
790.00,93.60
789.00,93.63
788.00,93.66
787.00,93.68
786.00,93.70
785.00,93.73
784.00,93.74
783.00,93.74
782.00,93.74
781.00,93.72
780.00,93.71
779.00,93.70
778.00,93.69
777.00,93.67
776.00,93.65
775.00,93.63
774.00,93.61
773.00,93.58
772.00,93.55
771.00,93.52
770.00,93.51
769.00,93.49
768.00,93.48
767.00,93.47
766.00,93.46
765.00,93.43
764.00,93.39
763.00,93.35
762.00,93.32
761.00,93.29
760.00,93.26
759.00,93.23
758.00,93.20
757.00,93.18
756.00,93.15
755.00,93.13
754.00,93.11
753.00,93.08
752.00,93.04
751.00,93.00
750.00,92.96
749.00,92.93
748.00,92.90
747.00,92.88
746.00,92.84
745.00,92.80
744.00,92.76
743.00,92.73
742.00,92.71
741.00,92.69
740.00,92.67
739.00,92.64
738.00,92.61
737.00,92.58
736.00,92.54
735.00,92.50
734.00,92.47
733.00,92.44
732.00,92.40
731.00,92.35
730.00,92.30
729.00,92.25
728.00,92.22
727.00,92.19
726.00,92.15
725.00,92.11
724.00,92.07
723.00,92.04
722.00,92.02
721.00,92.01
720.00,91.98
719.00,91.94
718.00,91.91
717.00,91.88
716.00,91.84
715.00,91.81
714.00,91.78
713.00,91.74
712.00,91.70
711.00,91.66
710.00,91.62
709.00,91.58
708.00,91.54
707.00,91.50
706.00,91.47
705.00,91.43
704.00,91.39
703.00,91.36
702.00,91.34
701.00,91.31
700.00,91.28
699.00,91.24
698.00,91.21
697.00,91.17
696.00,91.12
695.00,91.06
694.00,91.01
693.00,90.97
692.00,90.94
691.00,90.91
690.00,90.89
689.00,90.85
688.00,90.78
687.00,90.72
686.00,90.67
685.00,90.63
684.00,90.60
683.00,90.59
682.00,90.59
681.00,90.58
680.00,90.55
679.00,90.51
678.00,90.48
677.00,90.44
676.00,90.39
675.00,90.34
674.00,90.30
673.00,90.25
672.00,90.22
671.00,90.21
670.00,90.23
669.00,90.21
668.00,90.13
667.00,90.06
666.00,90.01
665.00,89.96
664.00,89.89
663.00,89.84
662.00,89.80
661.00,89.77
660.00,89.73
659.00,89.67
658.00,89.63
657.00,89.58
656.00,89.54
655.00,89.51
654.00,89.49
653.00,89.47
652.00,89.42
651.00,89.37
650.00,89.33
