"sample_name","sample_name_old","spectrum_type","organization","spectrum_identity","spectrumid","librarytype","owner","instrument_mode","other_info","intensity_units","rruffid","ideal_chemistry","locality","source","status","url","measured_chemistry","jcamp-dx","yfactor","deltax","instrument_used","material_color","citation","brand","item","location","width","depth","particle_massmg","tgoc","tmoc","onset","enthalpyj_g","qa_qc","framework","abbreviation","spectral_resolution","instrument_accessories","wavenumber_range","user_name","region","campaign","state","treatment","analysis","exposure_days","polymer_id","file_legacy","locationdescription","country","lat","lon","spec_hash","x_unit","y_unit","product_id","supplier","specifications","pin_id","orientation","license","replicate","longest_dimension","samples","lines","bands","header_offset","data_type","interleave","pixel_size","otherinfo","source_class","source_number","batch","form_factor","dye_type","dye_color","visual_inspected_color","finish","catalogue_id","lot_number","pressure","temperature","sample_id","ci_raw_hcmr","ci_fillpeaks_hcmr","ci_modpolyfit_hcmr","ci_normalization_hcmr","polymer_hit_1_hcmr","percentage_hit_1_hcmr","condition","plastic_origin","place","length_mm","shape","polymer_hit_3_labs","ci_raw_cnr","ci_fillpeaks_cnr","ci_modpolyfit_cnr","ci_normalization_cnr","polymer_hit_1_cnr","percentage_hit_1_cnr","micro_macro","material_form","width_mm","material_producer","number_of_accumulations","time","ratio_against_background","truncated","elementmultiply_or_elementdivide","collection_length","sample_gain","number_of_background_scans","background_gain","sample_spacing","resolution_points","number_of_fft_points","apodization","bench_serial_number","subtraction_or_addition","baseline_correction","perctransmittance_absorbance","sponsor","ci_raw_vliz","ci_fillpeak_vliz","ci_modpolyfit_vliz","ci_norm_vliz","polymer_hit_1_vliz","percentage_hit_1_vliz","grating","hole_sizenm","slitum","filterperc","delays","date","molform","aperture","beamsplitter","detectordiadetport_in_sphere","sphere_diameter","acquisition_mode","scanner_speed","phase_resolution","phase_correction","zerofilling","wavenumber_accuracy","low_pass_filter","switch_gain_on","mw","contact_info","cas_number","material_quality","laser_light_used","total_acquisition_time_s","data_processing_proceedure","level_of_confidence_in_identification","smoother","density","material_class","plastic_or_not","material_class_specific"
"92a8f9a57cbd5db7889235f1db892468","92a8f9a57cbd5db7889235f1db892468","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","90","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t90_autumn__ldpe_3_1_1.sp","ares harbour","spain","43.422222","-8.239444","83b9da71541fd906167f5dd1ab5d067b99dce0c31f55a9a3760c35a0b8c4d8af","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"0610decbf579695f3b8c77ee295b2b4f","0610decbf579695f3b8c77ee295b2b4f","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","summer","dry","bio","atr","30","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_summer/microplastix_lcg_t30_summer__ldpe_7_1_1.sp","ares harbour","spain","43.422222","-8.239444","83d389aa0cd5a202d7fa8669ab2ece62572e7647362abb0d82b20b8520d09e49","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"bb3dc8481582ce7f25f0dd23ccccd916","bb3dc8481582ce7f25f0dd23ccccd916","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","60","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t60_autumn__ldpe_8_1_1.sp","ares harbour","spain","43.422222","-8.239444","853c73eebcb7fa447898a3619041c81971d116c1ca83bd13292a2b7d6f0649a5","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"103778ead21b3e1f4e0bacb5423b89e8","103778ead21b3e1f4e0bacb5423b89e8","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","30","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t30_autumn__ldpe_10_1_1.sp","ares harbour","spain","43.422222","-8.239444","87f59a662c82a4b46cae714c412cd84dc1c92dd7c915675fd7bb4423e8252a1a","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"9b376525b9a941879f305e2d322eb297","9b376525b9a941879f305e2d322eb297","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","60","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t60_autumn__ldpe_10_1_1.sp","ares harbour","spain","43.422222","-8.239444","89539e60fd94b91c9594df0287da7d833cc0716895215e02a1f52cf1aeeda6d8","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"79569a42deeb0f9031d88e1e3c9114e2","79569a42deeb0f9031d88e1e3c9114e2","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","summer","dry","bio","atr","90","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_summer/microplastix_lcg_t90_summer__ldpe_11_1_1.sp","ares harbour","spain","43.422222","-8.239444","8c4435335fba16a37678f11af024c9f11309a2ab2f4fd893cfa6ea8df3ac45a4","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"8a0153ebc775f5e87da4244358db6489","8a0153ebc775f5e87da4244358db6489","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","90","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t90_autumn__ldpe_8_1_1.sp","ares harbour","spain","43.422222","-8.239444","8f9727419be9002a38a4cc777b89ea970f8d7ffdc591883ec167c0400aaddfd0","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"45c7413141c921a8c507933c5c54f97f","45c7413141c921a8c507933c5c54f97f","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","summer","dry","bio","atr","60","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_summer/microplastix_lcg_t60_summer__ldpe_10_1_1.sp","ares harbour","spain","43.422222","-8.239444","982f693878f66a86cea0986085deded7df60cdcc49ea7aed478a7defbf0bbbf1","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"f6cd539dd24723da47b6faff0cbbec44","f6cd539dd24723da47b6faff0cbbec44","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","summer","dry","bio","atr","30","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_summer/microplastix_lcg_t30_summer__ldpe_6_1_1.sp","ares harbour","spain","43.422222","-8.239444","9a5b29f8aa67731b32e8c7060bfc1e9be484feb77ab5a1051bd47e773da5b4af","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"88688ae212dff00779ddf098c7571620","88688ae212dff00779ddf098c7571620","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","30","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t30_autumn__ldpe_4_1_1.sp","ares harbour","spain","43.422222","-8.239444","9cdd06526c285456bd649a1d8aae858ddde7ce3ff0c5da4f690970e29deb53b5","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"acdf8d7c7188e26d928e649843d31f45","acdf8d7c7188e26d928e649843d31f45","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","60","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t60_autumn__ldpe_3_1_1.sp","ares harbour","spain","43.422222","-8.239444","9f07fddcf682c7d9bd13e01b257f07d6aa22585aacb308a42aa8d6c41fb46b81","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"96a5b153e917cef3ee8f3fcbbb1a2669","96a5b153e917cef3ee8f3fcbbb1a2669","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","60","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t60_autumn__ldpe_7_1_1.sp","ares harbour","spain","43.422222","-8.239444","aad846e1515f02e67d468536f8009f589e681df556e45a430d922f8b7f192cff","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"5ddbc13d7fb7db1b5be276b260d3450d","5ddbc13d7fb7db1b5be276b260d3450d","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","30","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t30_autumn__ldpe_3_1_1.sp","ares harbour","spain","43.422222","-8.239444","af21fa7c25978ebab5ecefe40b4ab55f1a3bacf05d067a25aee16745c25f6482","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"fd59e47b96b7b6bb324a546c79ca038b","fd59e47b96b7b6bb324a546c79ca038b","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","autumn","dry","bio","atr","30","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_autumn/microplastix_lcg_t30_autumn__ldpe_2_1_1.sp","ares harbour","spain","43.422222","-8.239444","afa8e66745b77c526ceec182d49e5e4dc8a1ae8cd0c4471154836426d31be34a","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
"3eb6b42eef2315e69401c500fa71f8b8","3eb6b42eef2315e69401c500fa71f8b8","ftir","microplastix","(01) ldpe",NA,NA,NA,NA,NA,"absorbance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lenz, r., fischer, f., arnold, m., fernndez-gonzlez, v., moscoso prez, c. m., andrade-garda, j. m., muniategui-lorenzo, s., & fischer, d. (2023). robna/mpx_specdb: microplastix specdb (v1.0.2) [data set]. zenodo. https://doi.org/10.5281/zenodo.10149551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robin lenz","lcg","summer","dry","bio","atr","60","1","/home/rob/ipfnextcloud/microplastix/udc_specdata/lcg_summer/microplastix_lcg_t60_summer__ldpe_9_1_1.sp","ares harbour","spain","43.422222","-8.239444","b0da539655a4a80d573a515fe0a3482a2572db47c778d21594feed0115534bcf","cm-1","a","crt102.50","carat","without stabilizers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"polyolefins (polyalkenes)","plastic","poly(ethylene)"
